model,ridge_alpha,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace_null,gaussian_norm_matched_null_mean,gaussian_norm_matched_null_std,empirical_p_below_gaussian_norm_matched_null,signed_permutation_matched_null_mean,signed_permutation_matched_null_std,empirical_p_below_signed_permutation_matched_null,coef_N,coef_Q,coef_M,coef_T
distilbert-base-multilingual-cased,10.0,en,linear,NQ_minus_QN,4,1.721528075501105,0.988384945196685,0.999881139423327,8.448867608190377e-05,0.000999000999000999,0.9998802050502065,8.427897917465746e-05,0.000999000999000999,0.999869097501764,9.129731828338714e-05,0.000999000999000999,-0.06377289275248542,0.08320803091925472,-0.009444979392524479,-0.01368796734492725
distilbert-base-multilingual-cased,10.0,en,linear,NM_minus_MN,4,1.603975581258483,0.9986601448071307,0.9998751141585288,9.07258878288295e-05,0.000999000999000999,0.9998767327598845,8.420696992658905e-05,0.000999000999000999,0.9998792343796479,8.608968480862251e-05,0.000999000999000999,-0.032174679570247486,0.009418475416598168,0.012096618611472161,0.0087624125268551
distilbert-base-multilingual-cased,10.0,en,linear,NT_minus_TN,4,1.4725805855569816,0.9926363945709491,0.9998775835383122,8.487255654436492e-05,0.000999000999000999,0.9998804005605605,9.004681993928369e-05,0.000999000999000999,0.9998720105464237,8.847284552066778e-05,0.000999000999000999,-0.06752364220827273,0.02922097211846439,-0.007749361092120839,0.045385331180204845
distilbert-base-multilingual-cased,10.0,en,linear,QM_minus_MQ,4,1.7659968722407542,0.9784757233370267,0.9998803979136454,8.33782781484844e-05,0.000999000999000999,0.9998814893576304,7.768565130685922e-05,0.000999000999000999,0.9998753094390354,9.500465188016415e-05,0.000999000999000999,0.05908273609674746,-0.11672806352367238,0.0438875692439843,0.0161089673196127
distilbert-base-multilingual-cased,10.0,en,linear,QT_minus_TQ,4,1.6902391427507575,0.9884917892789643,0.9998786269553479,8.297449180989815e-05,0.000999000999000999,0.9998823541767073,8.67538817775328e-05,0.000999000999000999,0.9998684026878767,9.517992802940977e-05,0.000999000999000999,0.0459536670609619,-0.0820244363739518,-0.0015911640975397854,0.0416263469291532
distilbert-base-multilingual-cased,10.0,en,linear,MT_minus_TM,4,1.6077625154804702,0.9973915813437688,0.9998812107358949,8.119109049315692e-05,0.000999000999000999,0.9998774213590698,8.677924481264261e-05,0.000999000999000999,0.9998740050152906,8.690263974797782e-05,0.000999000999000999,-0.016784909631630363,0.02067155819414275,-0.02573156111255531,0.022853741229323057
distilbert-base-multilingual-cased,10.0,en,affine,NQ_minus_QN,4,1.5897807575991907,0.970439892125118,0.9998847716240258,7.978951384003785e-05,0.000999000999000999,0.9998772803138987,8.751556012479478e-05,0.000999000999000999,0.9998776561978356,8.75140709701298e-05,0.000999000999000999,-0.10997543327396855,0.1458356362341212,-0.014465411601066772,-0.026480673083744195
distilbert-base-multilingual-cased,10.0,en,affine,NM_minus_MN,4,1.570681417692825,0.9992635781112916,0.999874680149491,9.294027418760222e-05,0.001998001998001998,0.9998759526742692,8.546023610908226e-05,0.000999000999000999,0.9998776318490684,8.791616102302376e-05,0.000999000999000999,-0.019304440849901013,-0.003307858346698162,0.012889823188610953,0.008353242094947212
distilbert-base-multilingual-cased,10.0,en,affine,NT_minus_TN,4,1.4149133895002193,0.9960370929414155,0.9998755917168507,8.803892483591563e-05,0.000999000999000999,0.9998779575584726,8.860966217409979e-05,0.000999000999000999,0.9998726795128935,8.796775566660104e-05,0.000999000999000999,-0.04964756179047804,0.024620782990576497,-0.007953043122200916,0.032494569065164465
distilbert-base-multilingual-cased,10.0,en,affine,QM_minus_MQ,4,1.6680822845401655,0.9760627849318773,0.9998801312474459,8.791087377389673e-05,0.000999000999000999,0.9998819079061089,8.779945200500659e-05,0.000999000999000999,0.9998791900744304,8.690377290540385e-05,0.000999000999000999,0.06308049147050299,-0.13814198063698432,0.05424825136106014,0.024323873564275955
distilbert-base-multilingual-cased,10.0,en,affine,QT_minus_TQ,4,1.5326347394928677,0.9790181974639648,0.9998783694376117,8.665773444914306e-05,0.000999000999000999,0.999882490353254,8.499593059822098e-05,0.000999000999000999,0.9998764904048709,8.84617192231333e-05,0.000999000999000999,0.0397393108136506,-0.11863800784323422,0.0004901713360304744,0.08342517188474452
distilbert-base-multilingual-cased,10.0,en,affine,MT_minus_TM,4,1.5801594076549084,0.9975551014334826,0.9998795086096461,8.650976782118778e-05,0.000999000999000999,0.9998806917731561,8.119691610675938e-05,0.000999000999000999,0.9998784551175629,9.022680516484949e-05,0.000999000999000999,-0.011764405610672176,0.02847848560648228,-0.02679448909414031,0.010709051340905702
distilbert-base-multilingual-cased,10.0,es,linear,NQ_minus_QN,4,1.7808895444438972,0.9843105530958014,0.9998793521091696,8.567111213929293e-05,0.000999000999000999,0.9998737098651629,8.711501174579674e-05,0.000999000999000999,0.9998731087681435,8.870090509339086e-05,0.000999000999000999,-0.05818679993224589,0.09998528573057981,-0.009789257074912685,-0.03775238953016927
distilbert-base-multilingual-cased,10.0,es,linear,NM_minus_MN,4,1.6711606768456697,0.9993707361903791,0.9998783509218544,8.691449135265832e-05,0.000999000999000999,0.9998796576656473,8.029847261018319e-05,0.000999000999000999,0.9998749199375138,9.102777376901736e-05,0.000999000999000999,-0.018083929447500743,-0.004108321220118965,0.012192333515387895,0.009446188830581457
distilbert-base-multilingual-cased,10.0,es,linear,NT_minus_TN,4,1.598243095698341,0.9952263965798288,0.9998750341553473,9.18801276957792e-05,0.000999000999000999,0.9998802874044874,8.338841139950532e-05,0.000999000999000999,0.999878511397471,8.572022165823505e-05,0.000999000999000999,-0.047711105234064785,0.009392566157980932,-0.013447089285261228,0.051725037419479196
distilbert-base-multilingual-cased,10.0,es,linear,QM_minus_MQ,4,1.849465485673641,0.9758412766908637,0.9998824325968019,8.414245360377602e-05,0.000999000999000999,0.9998792868097344,8.700103527064417e-05,0.000999000999000999,0.9998754087759784,9.470495772332722e-05,0.000999000999000999,0.05253020939197835,-0.12633432007665146,0.048986172494689166,0.029625505670790035
distilbert-base-multilingual-cased,10.0,es,linear,QT_minus_TQ,4,1.7916840939317695,0.9847765320646373,0.9998797037801764,8.471871602871548e-05,0.000999000999000999,0.9998808155898126,8.360860043662374e-05,0.000999000999000999,0.9998684361808848,9.444962399614862e-05,0.000999000999000999,0.05506375227635771,-0.09608702950699684,-0.004314200846156033,0.05196054312925828
distilbert-base-multilingual-cased,10.0,es,linear,MT_minus_TM,4,1.7061022254165568,0.9976060779833674,0.9998718493615962,8.855165946813926e-05,0.000999000999000999,0.9998719063737608,9.129390859650703e-05,0.000999000999000999,0.9998712860909493,9.379517179464274e-05,0.000999000999000999,-0.01903212266036583,0.017874082774152325,-0.024406965181247055,0.025540735776406347
distilbert-base-multilingual-cased,10.0,es,affine,NQ_minus_QN,4,1.648167801948145,0.9689462829324815,0.9998811453202447,8.302272933829784e-05,0.000999000999000999,0.9998743289860536,9.088689480148784e-05,0.000999000999000999,0.999879618059005,8.434828146864382e-05,0.000999000999000999,-0.10486606277550234,0.15281096775815978,-0.011547773806651984,-0.04289084504323612
distilbert-base-multilingual-cased,10.0,es,affine,NM_minus_MN,4,1.6418336243555467,0.9993751976900973,0.9998773870559602,8.443805371179373e-05,0.000999000999000999,0.9998744603862254,9.025531018632658e-05,0.002997002997002997,0.9998785450751876,8.656485796663844e-05,0.001998001998001998,-0.005429021663158266,-0.014353223570083048,0.013570698894223333,0.00579707208827344
distilbert-base-multilingual-cased,10.0,es,affine,NT_minus_TN,4,1.540134074376258,0.9974045871777244,0.9998815829648938,8.418115563416044e-05,0.000999000999000999,0.999879196156704,8.782633119552369e-05,0.000999000999000999,0.9998742022867462,9.02420751467296e-05,0.000999000999000999,-0.03439730677676657,0.0076637528213719525,-0.010794361226042552,0.037734493598832464
distilbert-base-multilingual-cased,10.0,es,affine,QM_minus_MQ,4,1.766110073521586,0.975433155118384,0.999881635005082,8.564554748136539e-05,0.000999000999000999,0.9998767794281179,8.819464341873488e-05,0.000999000999000999,0.9998846454658886,8.37479126493663e-05,0.000999000999000999,0.060575302376937035,-0.1434416812853227,0.05663744997823038,0.031644827325599555
distilbert-base-multilingual-cased,10.0,es,affine,QT_minus_TQ,4,1.6147007072219501,0.9714352186017902,0.9998772529652362,8.664121356547828e-05,0.000999000999000999,0.9998792807984633,8.493002252868698e-05,0.000999000999000999,0.9998775681340879,8.526090598090959e-05,0.000999000999000999,0.04985335267137695,-0.13986447282136968,-0.003770068980269264,0.10154963720607027
