model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,1,NQM,remove_triple_plus_position_plus_sign,11,0.3714987573867431,0.4338741910101822,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NQT,raw,0,0.4195629358291626,0.566187031571586,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,NQT,remove_sign,1,0.41894636080152636,0.5664148385324267,0.47368421052631576
intfloat/multilingual-e5-large,ar,1,NQT,remove_triple_label,4,0.457566165489665,0.5664498581773245,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,NQT,remove_endpoint_position,6,0.42736112370304236,0.5586946585537051,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,NQT,remove_triple_plus_position_plus_sign,11,0.445169860848024,0.5617988185231496,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,raw,0,0.2671997845172882,0.685067294633102,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_sign,1,0.2667571123111227,0.6843715353266893,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_triple_label,4,0.2620950345020504,0.6832560982302199,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_endpoint_position,6,0.2677263136036035,0.6879516210531857,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,NMT,remove_triple_plus_position_plus_sign,11,0.2630659588818174,0.6878325205043341,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,QMT,raw,0,0.30630332231521606,0.47949219224251094,0.2631578947368421
intfloat/multilingual-e5-large,ar,1,QMT,remove_sign,1,0.30706635094887685,0.47968541578133167,0.5789473684210527
intfloat/multilingual-e5-large,ar,1,QMT,remove_triple_label,4,0.3262821453535986,0.4763212378928509,0.3684210526315789
intfloat/multilingual-e5-large,ar,1,QMT,remove_endpoint_position,6,0.3253955743478522,0.49030597444633384,0.2631578947368421
intfloat/multilingual-e5-large,ar,1,QMT,remove_triple_plus_position_plus_sign,11,0.3332814990030449,0.48979240558649045,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQM,raw,0,0.4075562357902527,0.46432479300229323,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_sign,1,0.40609339982353454,0.4630245928853553,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_triple_label,4,0.4397303099721186,0.46888277012758434,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQM,remove_endpoint_position,6,0.41276807747239064,0.46087849730704183,0.05263157894736842
intfloat/multilingual-e5-large,ar,2,NQM,remove_triple_plus_position_plus_sign,11,0.4291606161498832,0.46433494430615685,0.3684210526315789
intfloat/multilingual-e5-large,ar,2,NQT,raw,0,0.5239179730415344,0.650550647217975,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQT,remove_sign,1,0.524160340055446,0.6511285936172045,0.2631578947368421
intfloat/multilingual-e5-large,ar,2,NQT,remove_triple_label,4,0.5619779124892849,0.6550653955346833,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQT,remove_endpoint_position,6,0.5334068403955704,0.6490195391896064,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NQT,remove_triple_plus_position_plus_sign,11,0.5532853253213077,0.6561252418498232,0.5789473684210527
intfloat/multilingual-e5-large,ar,2,NMT,raw,0,0.3938160538673401,0.7458111640082278,0.3684210526315789
