model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
bert-base-multilingual-cased,ar,NMT,raw,0.768221363429218,1.0,0.0,96
bert-base-multilingual-cased,ar,NMT,remove_endpoint_position,0.7682577184018221,1.0,6.0,96
bert-base-multilingual-cased,ar,NMT,remove_sign,0.7682213578178283,1.0,1.0,96
bert-base-multilingual-cased,ar,NMT,remove_triple_label,0.7677170974411824,1.0,4.0,96
bert-base-multilingual-cased,ar,NMT,remove_triple_plus_position_plus_sign,0.7685179623799696,1.0,11.0,96
bert-base-multilingual-cased,ar,NQM,raw,0.5393017715560748,1.0,0.0,96
bert-base-multilingual-cased,ar,NQM,remove_endpoint_position,0.5351358912305791,1.0,6.0,96
bert-base-multilingual-cased,ar,NQM,remove_sign,0.5389603990039913,1.0,1.0,96
bert-base-multilingual-cased,ar,NQM,remove_triple_label,0.5331543106972144,1.0,4.0,96
bert-base-multilingual-cased,ar,NQM,remove_triple_plus_position_plus_sign,0.5313871513728724,1.0,11.0,96
bert-base-multilingual-cased,ar,NQT,raw,0.7059334283881425,1.0,0.0,96
bert-base-multilingual-cased,ar,NQT,remove_endpoint_position,0.7087727706449104,1.0,6.0,96
bert-base-multilingual-cased,ar,NQT,remove_sign,0.7050197217661628,1.0,1.0,96
bert-base-multilingual-cased,ar,NQT,remove_triple_label,0.7064494924142094,1.0,4.0,96
bert-base-multilingual-cased,ar,NQT,remove_triple_plus_position_plus_sign,0.7070627774390803,1.0,11.0,96
bert-base-multilingual-cased,ar,QMT,raw,0.7224394062788608,1.0,0.0,96
bert-base-multilingual-cased,ar,QMT,remove_endpoint_position,0.7271667243581256,1.0,6.0,96
bert-base-multilingual-cased,ar,QMT,remove_sign,0.7212515743001631,1.0,1.0,96
bert-base-multilingual-cased,ar,QMT,remove_triple_label,0.7251030177111001,1.0,4.0,96
bert-base-multilingual-cased,ar,QMT,remove_triple_plus_position_plus_sign,0.7282999378345112,1.0,11.0,96
bert-base-multilingual-cased,de,NMT,raw,0.6812109660482295,1.0,0.0,96
bert-base-multilingual-cased,de,NMT,remove_endpoint_position,0.6782756031100315,1.0,6.0,96
bert-base-multilingual-cased,de,NMT,remove_sign,0.6805967199216201,1.0,1.0,96
bert-base-multilingual-cased,de,NMT,remove_triple_label,0.6771651812373763,1.0,4.0,96
bert-base-multilingual-cased,de,NMT,remove_triple_plus_position_plus_sign,0.6737710037298051,1.0,11.0,96
bert-base-multilingual-cased,de,NQM,raw,0.5298438741905039,1.0,0.0,96
bert-base-multilingual-cased,de,NQM,remove_endpoint_position,0.5284852304109059,1.0,6.0,96
bert-base-multilingual-cased,de,NQM,remove_sign,0.5266188585048904,1.0,1.0,96
bert-base-multilingual-cased,de,NQM,remove_triple_label,0.5234418923593103,1.0,4.0,96
bert-base-multilingual-cased,de,NQM,remove_triple_plus_position_plus_sign,0.5235397082123792,1.0,11.0,96
bert-base-multilingual-cased,de,NQT,raw,0.6589863467200238,1.0,0.0,96
bert-base-multilingual-cased,de,NQT,remove_endpoint_position,0.6620318904941646,1.0,6.0,96
bert-base-multilingual-cased,de,NQT,remove_sign,0.6554263033932124,1.0,1.0,96
bert-base-multilingual-cased,de,NQT,remove_triple_label,0.6567113595029551,1.0,4.0,96
bert-base-multilingual-cased,de,NQT,remove_triple_plus_position_plus_sign,0.6645588849147647,1.0,11.0,96
bert-base-multilingual-cased,de,QMT,raw,0.576630606905132,1.0,0.0,96
bert-base-multilingual-cased,de,QMT,remove_endpoint_position,0.5791839378166327,1.0,6.0,96
bert-base-multilingual-cased,de,QMT,remove_sign,0.576900406046769,1.0,1.0,96
bert-base-multilingual-cased,de,QMT,remove_triple_label,0.5766213434715688,1.0,4.0,96
bert-base-multilingual-cased,de,QMT,remove_triple_plus_position_plus_sign,0.5795288527549617,1.0,11.0,96
bert-base-multilingual-cased,en,NMT,raw,0.7098517741473568,1.0,0.0,96
bert-base-multilingual-cased,en,NMT,remove_endpoint_position,0.711939038312935,1.0,6.0,96
bert-base-multilingual-cased,en,NMT,remove_sign,0.7119887879896708,1.0,1.0,96
bert-base-multilingual-cased,en,NMT,remove_triple_label,0.7093305799631398,1.0,4.0,96
bert-base-multilingual-cased,en,NMT,remove_triple_plus_position_plus_sign,0.7106864777486654,1.0,11.0,96
bert-base-multilingual-cased,en,NQM,raw,0.4660387718918888,1.0,0.0,96
bert-base-multilingual-cased,en,NQM,remove_endpoint_position,0.4652278112766437,1.0,6.0,96
bert-base-multilingual-cased,en,NQM,remove_sign,0.4618761314907653,1.0,1.0,96
bert-base-multilingual-cased,en,NQM,remove_triple_label,0.4629277290802121,1.0,4.0,96
bert-base-multilingual-cased,en,NQM,remove_triple_plus_position_plus_sign,0.4631624342280884,1.0,11.0,96
bert-base-multilingual-cased,en,NQT,raw,0.6508439424873206,1.0,0.0,96
bert-base-multilingual-cased,en,NQT,remove_endpoint_position,0.6523013274678943,1.0,6.0,96
