model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
BAAI/bge-m3,ar,9,QMT,raw,0,0.5789726376533508,0.5835426055636934,0.5789473684210527
BAAI/bge-m3,ar,9,QMT,remove_sign,1,0.58359225447268,0.5859868049589886,0.5789473684210527
BAAI/bge-m3,ar,9,QMT,remove_triple_label,4,0.6187851945575238,0.5812748482773892,0.5789473684210527
BAAI/bge-m3,ar,9,QMT,remove_endpoint_position,6,0.5809357931963992,0.5917031565894184,0.5789473684210527
BAAI/bge-m3,ar,9,QMT,remove_triple_plus_position_plus_sign,11,0.6312875552397141,0.5903869243509798,0.5789473684210527
BAAI/bge-m3,ar,10,NQM,raw,0,0.6875920295715332,0.546293625648912,0.3684210526315789
BAAI/bge-m3,ar,10,NQM,remove_sign,1,0.6874586984646235,0.5468095627475658,0.3684210526315789
BAAI/bge-m3,ar,10,NQM,remove_triple_label,4,0.7154050608370235,0.5453644791665403,0.3684210526315789
BAAI/bge-m3,ar,10,NQM,remove_endpoint_position,6,0.6810504202718267,0.5452528559573341,0.3684210526315789
BAAI/bge-m3,ar,10,NQM,remove_triple_plus_position_plus_sign,11,0.7117190812319841,0.5408825656186206,0.3684210526315789
BAAI/bge-m3,ar,10,NQT,raw,0,0.49361252784729004,0.5042185832624281,0.5789473684210527
BAAI/bge-m3,ar,10,NQT,remove_sign,1,0.4935672558724727,0.5042603286955011,0.3684210526315789
BAAI/bge-m3,ar,10,NQT,remove_triple_label,4,0.5137348944496585,0.5037944429079912,0.5789473684210527
BAAI/bge-m3,ar,10,NQT,remove_endpoint_position,6,0.49110458957185177,0.509260788344749,0.47368421052631576
BAAI/bge-m3,ar,10,NQT,remove_triple_plus_position_plus_sign,11,0.5134588693133294,0.5076413533253955,0.5789473684210527
BAAI/bge-m3,ar,10,NMT,raw,0,0.4935277998447418,0.6997581920387176,0.3684210526315789
BAAI/bge-m3,ar,10,NMT,remove_sign,1,0.4929814527356109,0.6983777899776218,0.3684210526315789
BAAI/bge-m3,ar,10,NMT,remove_triple_label,4,0.48897947249976,0.6960148976520893,0.3684210526315789
BAAI/bge-m3,ar,10,NMT,remove_endpoint_position,6,0.48158559056195727,0.6955027441618289,0.05263157894736842
BAAI/bge-m3,ar,10,NMT,remove_triple_plus_position_plus_sign,11,0.48148603201207946,0.6914919729247305,0.3684210526315789
BAAI/bge-m3,ar,10,QMT,raw,0,0.6559005379676819,0.5707942567448363,0.15789473684210525
BAAI/bge-m3,ar,10,QMT,remove_sign,1,0.6559774742538391,0.5706875843596473,0.5789473684210527
BAAI/bge-m3,ar,10,QMT,remove_triple_label,4,0.6814977714750081,0.5679674661288033,0.5789473684210527
BAAI/bge-m3,ar,10,QMT,remove_endpoint_position,6,0.6610740623647948,0.5834251741063119,0.5789473684210527
BAAI/bge-m3,ar,10,QMT,remove_triple_plus_position_plus_sign,11,0.694467640140429,0.5827460502839298,0.5789473684210527
BAAI/bge-m3,ar,11,NQM,raw,0,0.7879014611244202,0.5891467389811083,0.05263157894736842
BAAI/bge-m3,ar,11,NQM,remove_sign,1,0.790025624223408,0.5906234559367932,0.3684210526315789
BAAI/bge-m3,ar,11,NQM,remove_triple_label,4,0.8043921291456634,0.5859214143120197,0.3684210526315789
BAAI/bge-m3,ar,11,NQM,remove_endpoint_position,6,0.7674896570693377,0.5751801316818778,0.3684210526315789
BAAI/bge-m3,ar,11,NQM,remove_triple_plus_position_plus_sign,11,0.783340730906979,0.5674581908339998,0.3684210526315789
BAAI/bge-m3,ar,11,NQT,raw,0,0.5016469955444336,0.536732903808931,0.5789473684210527
BAAI/bge-m3,ar,11,NQT,remove_sign,1,0.5016793839119288,0.5373719401948437,0.5789473684210527
BAAI/bge-m3,ar,11,NQT,remove_triple_label,4,0.5140352522736804,0.537328086144215,0.5789473684210527
BAAI/bge-m3,ar,11,NQT,remove_endpoint_position,6,0.4914227151418323,0.5331881881418737,0.5789473684210527
BAAI/bge-m3,ar,11,NQT,remove_triple_plus_position_plus_sign,11,0.5047217906583182,0.5317632119355633,0.5789473684210527
BAAI/bge-m3,ar,11,NMT,raw,0,0.43184301257133484,0.7645677933407082,0.3684210526315789
BAAI/bge-m3,ar,11,NMT,remove_sign,1,0.43062332325701835,0.765237520790171,0.3684210526315789
BAAI/bge-m3,ar,11,NMT,remove_triple_label,4,0.41646371651613007,0.7636148710308223,0.05263157894736842
BAAI/bge-m3,ar,11,NMT,remove_endpoint_position,6,0.43710867240764273,0.7649914929014816,0.2631578947368421
BAAI/bge-m3,ar,11,NMT,remove_triple_plus_position_plus_sign,11,0.4250283595955082,0.765619344448772,0.3684210526315789
BAAI/bge-m3,ar,11,QMT,raw,0,0.8742069005966187,0.647113188195944,0.5789473684210527
BAAI/bge-m3,ar,11,QMT,remove_sign,1,0.8767031052578907,0.6471731930659503,0.5789473684210527
