model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
intfloat/multilingual-e5-large,en,QMT,remove_endpoint_position,0.7243353063190238,1.0,6.0,96
intfloat/multilingual-e5-large,en,QMT,remove_sign,0.7178121323669647,1.0,1.0,96
intfloat/multilingual-e5-large,en,QMT,remove_triple_label,0.7116031975286226,1.0,4.0,96
intfloat/multilingual-e5-large,en,QMT,remove_triple_plus_position_plus_sign,0.7152343528543157,1.0,11.0,96
intfloat/multilingual-e5-large,es,NMT,raw,0.6952012399472483,1.0,0.0,96
intfloat/multilingual-e5-large,es,NMT,remove_endpoint_position,0.7089622271168573,1.0,6.0,96
intfloat/multilingual-e5-large,es,NMT,remove_sign,0.6979785744291364,1.0,1.0,96
intfloat/multilingual-e5-large,es,NMT,remove_triple_label,0.6906013309890585,1.0,4.0,96
intfloat/multilingual-e5-large,es,NMT,remove_triple_plus_position_plus_sign,0.7074987709521,1.0,11.0,96
intfloat/multilingual-e5-large,es,NQM,raw,0.5842681187000939,1.0,0.0,96
intfloat/multilingual-e5-large,es,NQM,remove_endpoint_position,0.5816153280815995,1.0,6.0,96
intfloat/multilingual-e5-large,es,NQM,remove_sign,0.5722338538808794,1.0,1.0,96
intfloat/multilingual-e5-large,es,NQM,remove_triple_label,0.5704975236797244,1.0,4.0,96
intfloat/multilingual-e5-large,es,NQM,remove_triple_plus_position_plus_sign,0.5758355626340709,1.0,11.0,96
intfloat/multilingual-e5-large,es,NQT,raw,0.7343967963396748,1.0,0.0,96
intfloat/multilingual-e5-large,es,NQT,remove_endpoint_position,0.7444651585685764,1.0,6.0,96
intfloat/multilingual-e5-large,es,NQT,remove_sign,0.7273020028410463,1.0,1.0,96
intfloat/multilingual-e5-large,es,NQT,remove_triple_label,0.7166835785006899,1.0,4.0,96
intfloat/multilingual-e5-large,es,NQT,remove_triple_plus_position_plus_sign,0.7281259638058422,1.0,11.0,96
intfloat/multilingual-e5-large,es,QMT,raw,0.6603134820979452,1.0,0.0,96
intfloat/multilingual-e5-large,es,QMT,remove_endpoint_position,0.6915989361181518,1.0,6.0,96
intfloat/multilingual-e5-large,es,QMT,remove_sign,0.6620414178900461,1.0,1.0,96
intfloat/multilingual-e5-large,es,QMT,remove_triple_label,0.6303098703180389,1.0,4.0,96
intfloat/multilingual-e5-large,es,QMT,remove_triple_plus_position_plus_sign,0.6650554212092951,1.0,11.0,96
intfloat/multilingual-e5-large,fr,NMT,raw,0.789458866083652,1.0,0.0,96
intfloat/multilingual-e5-large,fr,NMT,remove_endpoint_position,0.7965937231412119,1.0,6.0,96
intfloat/multilingual-e5-large,fr,NMT,remove_sign,0.786861524890483,1.0,1.0,96
intfloat/multilingual-e5-large,fr,NMT,remove_triple_label,0.7870365688492172,1.0,4.0,96
intfloat/multilingual-e5-large,fr,NMT,remove_triple_plus_position_plus_sign,0.8008439165390099,1.0,11.0,96
intfloat/multilingual-e5-large,fr,NQM,raw,0.6217881548330169,1.0,0.0,96
intfloat/multilingual-e5-large,fr,NQM,remove_endpoint_position,0.6012680055469956,1.0,6.0,96
intfloat/multilingual-e5-large,fr,NQM,remove_sign,0.5962588867409141,1.0,1.0,96
intfloat/multilingual-e5-large,fr,NQM,remove_triple_label,0.6352690725163771,1.0,4.0,96
intfloat/multilingual-e5-large,fr,NQM,remove_triple_plus_position_plus_sign,0.6119350648827991,1.0,11.0,96
intfloat/multilingual-e5-large,fr,NQT,raw,0.765496397801675,1.0,0.0,96
intfloat/multilingual-e5-large,fr,NQT,remove_endpoint_position,0.7672079387998182,1.0,6.0,96
intfloat/multilingual-e5-large,fr,NQT,remove_sign,0.7537674927346641,1.0,1.0,96
intfloat/multilingual-e5-large,fr,NQT,remove_triple_label,0.7718052050309768,1.0,4.0,96
intfloat/multilingual-e5-large,fr,NQT,remove_triple_plus_position_plus_sign,0.7718232596183857,1.0,11.0,96
intfloat/multilingual-e5-large,fr,QMT,raw,0.689350609765215,1.0,0.0,96
intfloat/multilingual-e5-large,fr,QMT,remove_endpoint_position,0.7239386786581673,1.0,6.0,96
intfloat/multilingual-e5-large,fr,QMT,remove_sign,0.6885875742406928,1.0,1.0,96
intfloat/multilingual-e5-large,fr,QMT,remove_triple_label,0.6678167121947612,1.0,4.0,96
intfloat/multilingual-e5-large,fr,QMT,remove_triple_plus_position_plus_sign,0.7087925838645507,1.0,11.0,96
intfloat/multilingual-e5-large,ru,NMT,raw,0.8129670024979254,1.0,0.0,96
intfloat/multilingual-e5-large,ru,NMT,remove_endpoint_position,0.8176149327937089,1.0,6.0,96
intfloat/multilingual-e5-large,ru,NMT,remove_sign,0.8127247331243597,1.0,1.0,96
intfloat/multilingual-e5-large,ru,NMT,remove_triple_label,0.8137086732278113,1.0,4.0,96
intfloat/multilingual-e5-large,ru,NMT,remove_triple_plus_position_plus_sign,0.8159595629296709,1.0,11.0,96
intfloat/multilingual-e5-large,ru,NQM,raw,0.48674391484845847,1.0,0.0,96
intfloat/multilingual-e5-large,ru,NQM,remove_endpoint_position,0.49350794111627877,1.0,6.0,96
intfloat/multilingual-e5-large,ru,NQM,remove_sign,0.48243947199171094,1.0,1.0,96
intfloat/multilingual-e5-large,ru,NQM,remove_triple_label,0.47955960995780983,1.0,4.0,96
intfloat/multilingual-e5-large,ru,NQM,remove_triple_plus_position_plus_sign,0.4866976976782927,1.0,11.0,96
intfloat/multilingual-e5-large,ru,NQT,raw,0.672060032173225,1.0,0.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_endpoint_position,0.6859105807857743,1.0,6.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_sign,0.6725796982669965,1.0,1.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_triple_label,0.6684948871126495,1.0,4.0,96
intfloat/multilingual-e5-large,ru,NQT,remove_triple_plus_position_plus_sign,0.6857027313328333,1.0,11.0,96
intfloat/multilingual-e5-large,ru,QMT,raw,0.6063835389731342,1.0,0.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_endpoint_position,0.6170836539599511,1.0,6.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_sign,0.6095882363177615,1.0,1.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_triple_label,0.5977340613517167,1.0,4.0,96
intfloat/multilingual-e5-large,ru,QMT,remove_triple_plus_position_plus_sign,0.6128888415357137,1.0,11.0,96
intfloat/multilingual-e5-large,zh,NMT,raw,0.8181818180968442,1.0,0.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_endpoint_position,0.8181818181799452,1.0,6.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_sign,0.8181818181800072,1.0,1.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_triple_label,0.8181818181800784,1.0,4.0,96
intfloat/multilingual-e5-large,zh,NMT,remove_triple_plus_position_plus_sign,0.8181818181800167,1.0,11.0,96
intfloat/multilingual-e5-large,zh,NQM,raw,0.6277988741901436,1.0,0.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_endpoint_position,0.6120374144148337,1.0,6.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_sign,0.6088067694064815,1.0,1.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_triple_label,0.6312543345963773,1.0,4.0,96
intfloat/multilingual-e5-large,zh,NQM,remove_triple_plus_position_plus_sign,0.6150646794416302,1.0,11.0,96
intfloat/multilingual-e5-large,zh,NQT,raw,0.6821438217434584,1.0,0.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_endpoint_position,0.6679141385944204,1.0,6.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_sign,0.6730250566266647,1.0,1.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_triple_label,0.6850000405552398,1.0,4.0,96
intfloat/multilingual-e5-large,zh,NQT,remove_triple_plus_position_plus_sign,0.6711715711407232,1.0,11.0,96
intfloat/multilingual-e5-large,zh,QMT,raw,0.5472362938360128,1.0,0.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_endpoint_position,0.559973531663775,1.0,6.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_sign,0.5435899956163752,1.0,1.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_triple_label,0.5447666835330663,1.0,4.0,96
intfloat/multilingual-e5-large,zh,QMT,remove_triple_plus_position_plus_sign,0.5551212153860463,1.0,11.0,96
