model,language,triple,residualization,mean_ratio_to_exact_null,frac_below_null,mean_subspace_rank,n
intfloat/multilingual-e5-large-instruct,en,NQT,remove_sign,0.7380625155318667,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,en,NQT,remove_triple_label,0.764356306395315,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,en,NQT,remove_triple_plus_position_plus_sign,0.7655721334271619,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,en,QMT,raw,0.6835674649085622,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,en,QMT,remove_endpoint_position,0.7072456171446505,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,en,QMT,remove_sign,0.6842490355760202,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,en,QMT,remove_triple_label,0.6911206567101895,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,en,QMT,remove_triple_plus_position_plus_sign,0.710666779543372,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,es,NMT,raw,0.74072034473582,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,es,NMT,remove_endpoint_position,0.744455604742333,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,es,NMT,remove_sign,0.7407782887115895,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,es,NMT,remove_triple_label,0.73785049930642,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,es,NMT,remove_triple_plus_position_plus_sign,0.7422196595331383,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,es,NQM,raw,0.6340739516090466,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,es,NQM,remove_endpoint_position,0.6461453782231599,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,es,NQM,remove_sign,0.6223700141415291,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,es,NQM,remove_triple_label,0.6378660674880727,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,es,NQM,remove_triple_plus_position_plus_sign,0.6512313349545397,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,es,NQT,raw,0.7616529568564577,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,es,NQT,remove_endpoint_position,0.7732305536180054,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,es,NQT,remove_sign,0.7540896205679086,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,es,NQT,remove_triple_label,0.756079913296278,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,es,NQT,remove_triple_plus_position_plus_sign,0.766844814991882,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,es,QMT,raw,0.6368936123724428,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,es,QMT,remove_endpoint_position,0.6670961909308532,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,es,QMT,remove_sign,0.6412792837875937,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,es,QMT,remove_triple_label,0.6034703932873329,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,es,QMT,remove_triple_plus_position_plus_sign,0.6350776487001235,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,fr,NMT,raw,0.7907095581738804,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,fr,NMT,remove_endpoint_position,0.7919970183994187,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,fr,NMT,remove_sign,0.7886835740550316,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,fr,NMT,remove_triple_label,0.7890238817037423,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,fr,NMT,remove_triple_plus_position_plus_sign,0.7938615480009652,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,fr,NQM,raw,0.6444790761120255,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,fr,NQM,remove_endpoint_position,0.6539085975959565,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,fr,NQM,remove_sign,0.6265186223015403,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,fr,NQM,remove_triple_label,0.6451134835002184,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,fr,NQM,remove_triple_plus_position_plus_sign,0.6513704585614274,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,fr,NQT,raw,0.7786288115934209,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,fr,NQT,remove_endpoint_position,0.7908223649978953,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,fr,NQT,remove_sign,0.7685458337480952,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,fr,NQT,remove_triple_label,0.7901818971241285,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,fr,NQT,remove_triple_plus_position_plus_sign,0.794528525986813,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,fr,QMT,raw,0.6808866421846843,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,fr,QMT,remove_endpoint_position,0.7191816091891828,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,fr,QMT,remove_sign,0.6807387843732773,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,fr,QMT,remove_triple_label,0.6503949337539005,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,fr,QMT,remove_triple_plus_position_plus_sign,0.6950622670097206,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,ru,NMT,raw,0.777621734908863,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,ru,NMT,remove_endpoint_position,0.7794326511046994,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,ru,NMT,remove_sign,0.7773973136794278,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,ru,NMT,remove_triple_label,0.7759571129619635,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,ru,NMT,remove_triple_plus_position_plus_sign,0.7766408667000562,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,ru,NQM,raw,0.4461556891468948,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,ru,NQM,remove_endpoint_position,0.45875428744977836,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,ru,NQM,remove_sign,0.4442179924999448,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,ru,NQM,remove_triple_label,0.4433272842931282,1.0,4.0,96
intfloat/multilingual-e5-large-instruct,ru,NQM,remove_triple_plus_position_plus_sign,0.45893953657158487,1.0,11.0,96
intfloat/multilingual-e5-large-instruct,ru,NQT,raw,0.6385346124758348,1.0,0.0,96
intfloat/multilingual-e5-large-instruct,ru,NQT,remove_endpoint_position,0.6501296929541971,1.0,6.0,96
intfloat/multilingual-e5-large-instruct,ru,NQT,remove_sign,0.637903084875904,1.0,1.0,96
intfloat/multilingual-e5-large-instruct,ru,NQT,remove_triple_label,0.6339339802310738,1.0,4.0,96
