model,template_id,triple,a,b,c,jacobi_norm,relative_jacobi_norm,null_mean_relative_jacobi_norm,null_std_relative_jacobi_norm,jacobi_to_null_mean_ratio,null_percentile_smaller_is_better
distilgpt2,3,NQT,N,Q,T,16.67594337463379,0.42729970812797546,0.2877587625607848,0.12080368553385594,1.4849233584545658,0.883
distilgpt2,3,NMT,N,M,T,11.265825271606445,0.28581342101097107,0.28915642118453977,0.07297040198307618,0.988438782853715,0.709
distilgpt2,3,QMT,Q,M,T,9.305161476135254,0.2672116458415985,0.35317714101076125,0.11195894074189683,0.7565938301558991,0.428
distilgpt2,4,NQM,N,Q,M,11.971046447753906,0.3209839463233948,0.29932803973555566,0.09764606894471638,1.0723484061362876,0.736
distilgpt2,4,NQT,N,Q,T,13.830570220947266,0.38031965494155884,0.28403018254786727,0.12452479552527142,1.3390114090291267,0.825
distilgpt2,4,NMT,N,M,T,10.377260208129883,0.2594796419143677,0.24703574036061765,0.06945967968823663,1.0503728793839073,0.718
distilgpt2,4,QMT,Q,M,T,8.173811912536621,0.2687331438064575,0.40124655345082283,0.08916599159362613,0.6697456750584251,0.189
distilgpt2,5,NQM,N,Q,M,8.156576156616211,0.1741628497838974,0.2509028970003128,0.08367985586448304,0.6941444354187195,0.296
distilgpt2,5,NQT,N,Q,T,14.483789443969727,0.265944242477417,0.18954218692332506,0.07407745016588596,1.403087337931769,0.913
distilgpt2,5,NMT,N,M,T,9.89389705657959,0.21431300044059753,0.2816798434406519,0.10345357099368288,0.7608389646275526,0.502
distilgpt2,5,QMT,Q,M,T,9.307291030883789,0.18827883899211884,0.2670398468375206,0.09070199924148195,0.7050589686189094,0.189
distilgpt2,6,NQM,N,Q,M,9.978133201599121,0.23306281864643097,0.2524744153916836,0.06536495452810652,0.9231145986968187,0.594
distilgpt2,6,NQT,N,Q,T,14.429600715637207,0.33036258816719055,0.23289258439838886,0.08652196468511611,1.4185191384224145,0.902
distilgpt2,6,NMT,N,M,T,10.617344856262207,0.23335622251033783,0.2447750493735075,0.057120797944907535,0.9533497107105112,0.583
distilgpt2,6,QMT,Q,M,T,10.590636253356934,0.269976943731308,0.3165008075237274,0.07185484084380693,0.8530055447337694,0.389
distilgpt2,7,NQM,N,Q,M,8.451153755187988,0.1635875254869461,0.20325943225622178,0.05189501300458217,0.8048213245028084,0.418
distilgpt2,7,NQT,N,Q,T,15.269974708557129,0.2707849442958832,0.19997731836140156,0.08159977422751985,1.3540782850441222,0.787
distilgpt2,7,NMT,N,M,T,9.329723358154297,0.1615781933069229,0.1802835308983922,0.04797781481808112,0.8962448899289206,0.596
distilgpt2,7,QMT,Q,M,T,8.58635139465332,0.177711620926857,0.26570095781981945,0.09643876510297772,0.6688407237383776,0.215
distilgpt2,8,NQM,N,Q,M,8.339930534362793,0.20375432074069977,0.24365906770527362,0.05938466008239373,0.8362271211934609,0.402
distilgpt2,8,NQT,N,Q,T,15.274890899658203,0.43177902698516846,0.2985590143054724,0.11583229308988452,1.4462099829347141,0.893
distilgpt2,8,NMT,N,M,T,8.850239753723145,0.20595818758010864,0.2629669445157051,0.06483653059700442,0.7832094180454116,0.304
distilgpt2,8,QMT,Q,M,T,14.828455924987793,0.4215151071548462,0.3590585299730301,0.10180896458825402,1.1739453932074346,0.784
distilgpt2,9,NQM,N,Q,M,8.026654243469238,0.18868577480316162,0.2862716743350029,0.09900977732277307,0.6591143718316235,0.207
distilgpt2,9,NQT,N,Q,T,12.345229148864746,0.2499455362558365,0.21157132548093796,0.06547964720983152,1.1813771818392023,0.803
distilgpt2,9,NMT,N,M,T,10.204819679260254,0.23162689805030823,0.29137808847427366,0.1082579175895506,0.7949358830046828,0.49
distilgpt2,9,QMT,Q,M,T,11.40528392791748,0.2773965001106262,0.3132808774113655,0.09459250757738168,0.8854562155273035,0.503
distilgpt2,10,NQM,N,Q,M,8.976143836975098,0.18342915177345276,0.2149298788011074,0.055180162471190064,0.8534371898210656,0.405
distilgpt2,10,NQT,N,Q,T,15.113791465759277,0.3001803457736969,0.201669225782156,0.07855568476619958,1.4884786938016243,0.914
distilgpt2,10,NMT,N,M,T,9.706466674804688,0.18567019701004028,0.20560043777525425,0.04831119176827197,0.9030632376964919,0.404
distilgpt2,10,QMT,Q,M,T,10.483363151550293,0.2257716804742813,0.2638618860691786,0.0735441692369154,0.8556433967664184,0.397
distilgpt2,11,NQM,N,Q,M,8.89405632019043,0.19850996136665344,0.2294015306532383,0.04897260643351396,0.865338434318707,0.403
distilgpt2,11,NQT,N,Q,T,14.7724027633667,0.33458662033081055,0.2418311519920826,0.08816687094453766,1.3835546726435854,0.888
distilgpt2,11,NMT,N,M,T,9.846823692321777,0.2029999941587448,0.2155591236650944,0.04695006456098923,0.9417369615641789,0.62
distilgpt2,11,QMT,Q,M,T,9.75347900390625,0.25419944524765015,0.3244699485450983,0.08852670245926399,0.7834298565604616,0.205
distilgpt2,12,NQM,N,Q,M,8.978470802307129,0.1938648372888565,0.26655061516165734,0.10285605013827415,0.7273096600079285,0.32
distilgpt2,12,NQT,N,Q,T,16.570478439331055,0.35153496265411377,0.24617262257635594,0.0992310768923327,1.4280018589136545,0.894
distilgpt2,12,NMT,N,M,T,9.01325511932373,0.19798290729522705,0.23021858866512776,0.058439336236453504,0.8599779385423555,0.521
distilgpt2,12,QMT,Q,M,T,8.042930603027344,0.19388814270496368,0.31577513682097197,0.12666958804645034,0.614006994522416,0.21
distilgpt2,13,NQM,N,Q,M,10.281320571899414,0.22258085012435913,0.23795826226472855,0.06406871336709158,0.9353776918903642,0.521
distilgpt2,13,NQT,N,Q,T,18.45526123046875,0.32232406735420227,0.19931897144764663,0.0855999167035587,1.6171268846691154,0.895
distilgpt2,13,NMT,N,M,T,12.644468307495117,0.27266526222229004,0.24708650547266006,0.05354471291106351,1.1035214638678708,0.795
distilgpt2,13,QMT,Q,M,T,7.310751914978027,0.16458402574062347,0.279554569080472,0.08709418115047898,0.5887366687705896,0.207
distilgpt2,14,NQM,N,Q,M,8.822047233581543,0.21733897924423218,0.2705709811449051,0.0814148420051781,0.8032604912905734,0.303
distilgpt2,14,NQT,N,Q,T,13.338828086853027,0.3558851480484009,0.3047951500713825,0.12465217203609104,1.1676207707500779,0.705
distilgpt2,14,NMT,N,M,T,8.193745613098145,0.1831434816122055,0.24239096534252166,0.05807427562085337,0.7555705772805956,0.31
distilgpt2,14,QMT,Q,M,T,15.600086212158203,0.4522443115711212,0.36615225690603254,0.1156355521230185,1.2351263799145387,0.793
distilgpt2,15,NQM,N,Q,M,10.069178581237793,0.281644344329834,0.33381991350650786,0.11612778226120259,0.8437014477972405,0.396
distilgpt2,15,NQT,N,Q,T,17.09688377380371,0.48283544182777405,0.3127654115259647,0.1336837728454316,1.543762270484142,0.879
distilgpt2,15,NMT,N,M,T,9.993919372558594,0.2868821918964386,0.3029843526184559,0.06743660974068312,0.9468548108712354,0.516
distilgpt2,15,QMT,Q,M,T,8.868041038513184,0.29634302854537964,0.42554528078436854,0.1483214110685118,0.6963842437600563,0.4
distilgpt2,16,NQM,N,Q,M,9.182358741760254,0.2453060746192932,0.30113339775800707,0.09083353673788529,0.8146093274436744,0.5
distilgpt2,16,NQT,N,Q,T,16.548480987548828,0.3947492241859436,0.27725889134407045,0.12128480734990572,1.4237567721305184,0.905
distilgpt2,16,NMT,N,M,T,9.966314315795898,0.2869989573955536,0.3235004269182682,0.09703746253207295,0.8871671673780394,0.504
distilgpt2,16,QMT,Q,M,T,11.540900230407715,0.32768189907073975,0.39165645655989645,0.12583325466891843,0.8366564461826773,0.38
distilgpt2,17,NQM,N,Q,M,8.091598510742188,0.17476612329483032,0.22887991979718209,0.058197678604068555,0.7635712361701834,0.306
distilgpt2,17,NQT,N,Q,T,16.794940948486328,0.34929290413856506,0.22463200324028731,0.09014516902623367,1.5549561019734748,0.896
distilgpt2,17,NMT,N,M,T,9.860939979553223,0.18728859722614288,0.192094881772995,0.04235988956682548,0.9749796324427485,0.607
distilgpt2,17,QMT,Q,M,T,11.218024253845215,0.25357356667518616,0.274853395730257,0.07383109629267057,0.9225775290152224,0.516
distilgpt2,18,NQM,N,Q,M,9.007458686828613,0.2787679433822632,0.329477331623435,0.08971162870159136,0.8460914200313651,0.375
distilgpt2,18,NQT,N,Q,T,17.511093139648438,0.5783012509346008,0.337005541831255,0.12920980858432526,1.71599923191308,1.0
distilgpt2,18,NMT,N,M,T,10.641469955444336,0.3211325705051422,0.32831209559738633,0.09061067987625487,0.9781320116148673,0.576
distilgpt2,18,QMT,Q,M,T,11.39456844329834,0.3878214955329895,0.4583618893772364,0.13299706539825193,0.8461032745524847,0.281
distilgpt2,19,NQM,N,Q,M,9.797405242919922,0.23330359160900116,0.2546401987969875,0.063349769735365,0.9162088024997451,0.594
distilgpt2,19,NQT,N,Q,T,13.622315406799316,0.3417390286922455,0.2594577881246805,0.10460878669793261,1.3171276574928181,0.878
distilgpt2,19,NMT,N,M,T,10.790213584899902,0.24543990194797516,0.24518246948719025,0.052456407509418435,1.001049962749467,0.697
distilgpt2,19,QMT,Q,M,T,11.021451950073242,0.2985226809978485,0.336787747502327,0.0833048331536158,0.886382248792764,0.398
distilgpt2,20,NQM,N,Q,M,9.849218368530273,0.21022044122219086,0.2203264642059803,0.06139526056452855,0.9541315973041914,0.499
distilgpt2,20,NQT,N,Q,T,20.211912155151367,0.3791808784008026,0.1982994338348508,0.08543269732123657,1.912163192128338,1.0
distilgpt2,20,NMT,N,M,T,9.815803527832031,0.18636693060398102,0.20177433785796164,0.05415422114683646,0.9236404023501231,0.587
distilgpt2,20,QMT,Q,M,T,7.7448506355285645,0.1588801145553589,0.2341910564005375,0.07061763232639598,0.6784209311688976,0.181
distilgpt2,21,NQM,N,Q,M,11.7415132522583,0.28752005100250244,0.3011087746322155,0.10893163192070096,0.9548710473573357,0.608
distilgpt2,21,NQT,N,Q,T,15.103515625,0.35118216276168823,0.28506405183672906,0.1280672827802634,1.2319412444245916,0.803
distilgpt2,21,NMT,N,M,T,11.376158714294434,0.3020356297492981,0.2809546193778515,0.06194724771785641,1.0750335068953611,0.589
distilgpt2,21,QMT,Q,M,T,7.941814422607422,0.23828594386577606,0.38952866557240484,0.13620797660792086,0.6117289045082415,0.179
distilgpt2,22,NQM,N,Q,M,9.642486572265625,0.1799495816230774,0.2321789479702711,0.08966413945697355,0.7750469333909792,0.396
distilgpt2,22,NQT,N,Q,T,17.967073440551758,0.29877281188964844,0.19605743861198424,0.0888382872207558,1.5239044945365399,0.895
distilgpt2,22,NMT,N,M,T,8.457561492919922,0.16428135335445404,0.21211106000840663,0.06641062110246498,0.7745063050798414,0.4
distilgpt2,22,QMT,Q,M,T,9.81765365600586,0.1832740753889084,0.23415299646556378,0.07657766298525137,0.7827107837805495,0.431
distilgpt2,23,NQM,N,Q,M,8.322246551513672,0.18653281033039093,0.27082205636799334,0.09032319166450391,0.6887652092717337,0.205
distilgpt2,23,NQT,N,Q,T,14.669950485229492,0.2806093692779541,0.20269800853729247,0.07651386773885546,1.3843716142131859,0.913
distilgpt2,23,NMT,N,M,T,8.302888870239258,0.18971385061740875,0.27167988707125185,0.09468151508621235,0.6982992103753171,0.107
distilgpt2,23,QMT,Q,M,T,10.794490814208984,0.2298789620399475,0.28240224754810334,0.09090136796014747,0.814012508876994,0.393
distilgpt2,24,NQM,N,Q,M,8.839054107666016,0.193667471408844,0.2457998982667923,0.07380619624859092,0.7879070446068637,0.335
distilgpt2,24,NQT,N,Q,T,15.216541290283203,0.29791268706321716,0.21953844672441483,0.0855996528592586,1.3569955126621989,0.901
distilgpt2,24,NMT,N,M,T,10.119510650634766,0.21588262915611267,0.23926339049637319,0.06392124919175271,0.9022802389757274,0.575
distilgpt2,24,QMT,Q,M,T,11.158695220947266,0.2593573331832886,0.3060711375623941,0.09278130262929589,0.8473759899349214,0.4
distilgpt2,25,NQM,N,Q,M,8.58102035522461,0.17034190893173218,0.19637777249515057,0.05327157025507567,0.8674194984825548,0.501
distilgpt2,25,NQT,N,Q,T,15.423885345458984,0.2923278510570526,0.20504163414239884,0.08195845339262173,1.4256999671228179,0.922
distilgpt2,25,NMT,N,M,T,7.873730659484863,0.1393272429704666,0.18178839828073978,0.04875981161255793,0.7664253840585254,0.332
distilgpt2,25,QMT,Q,M,T,12.09317684173584,0.2607593834400177,0.26653411050140857,0.0820880413402919,0.9783340036608985,0.474
distilgpt2,26,NQM,N,Q,M,9.026430130004883,0.19849161803722382,0.23644365745782853,0.07019208530551863,0.8394880208270622,0.376
distilgpt2,26,NQT,N,Q,T,15.157211303710938,0.3055106997489929,0.2119223671928048,0.087588352955265,1.4416161153466203,0.897
distilgpt2,26,NMT,N,M,T,10.03698444366455,0.20458686351776123,0.21665999481081963,0.06272186444167971,0.944276139651233,0.616
distilgpt2,26,QMT,Q,M,T,9.098831176757812,0.21391157805919647,0.2984675490409136,0.0916952917353622,0.716699616912648,0.289
distilgpt2,27,NQM,N,Q,M,9.559745788574219,0.19486916065216064,0.24654386223852634,0.07890388502937445,0.7904036177661489,0.496
distilgpt2,27,NQT,N,Q,T,15.545892715454102,0.2728050947189331,0.1963033105507493,0.0779137903059335,1.3897121447017904,0.893
distilgpt2,27,NMT,N,M,T,12.471954345703125,0.26497167348861694,0.23967115965485572,0.05423597017782259,1.1055634473045912,0.698
distilgpt2,27,QMT,Q,M,T,9.99990463256836,0.2088337242603302,0.2720738681703806,0.068924315838078,0.7675625949081772,0.198
distilgpt2,28,NQM,N,Q,M,10.665117263793945,0.2542499899864197,0.30342795549333096,0.10728652223236781,0.8379253967295375,0.493
distilgpt2,28,NQT,N,Q,T,14.813638687133789,0.3456462323665619,0.2829742513895035,0.12088536216687416,1.221475914038452,0.797
distilgpt2,28,NMT,N,M,T,11.288366317749023,0.29502493143081665,0.30374572674930095,0.08534702317298172,0.9712891588211434,0.596
distilgpt2,28,QMT,Q,M,T,9.522958755493164,0.27300992608070374,0.36873384492099287,0.11207706569288622,0.7403983383691294,0.303
distilgpt2,29,NQM,N,Q,M,7.400721073150635,0.14633809030056,0.22271573667228223,0.06030836673440733,0.6570621927593464,0.107
distilgpt2,29,NQT,N,Q,T,13.58569622039795,0.27001407742500305,0.22107173237204553,0.08508143920030058,1.2213867170017476,0.785
distilgpt2,29,NMT,N,M,T,12.906271934509277,0.21913285553455353,0.17775553818047046,0.0363772223784381,1.2327765299264037,0.897
distilgpt2,29,QMT,Q,M,T,8.477921485900879,0.18999455869197845,0.3033740464299917,0.12679501708942423,0.6262716304415197,0.196
distilgpt2,30,NQM,N,Q,M,11.049603462219238,0.24671119451522827,0.29271001890301707,0.09946491137587676,0.8428518963545545,0.476
distilgpt2,30,NQT,N,Q,T,20.048717498779297,0.42675769329071045,0.2813377305865288,0.11665349614713277,1.5168875230474612,0.893
distilgpt2,30,NMT,N,M,T,11.071663856506348,0.2916224002838135,0.2725647526085377,0.07202689914664741,1.069919707122134,0.729
distilgpt2,30,QMT,Q,M,T,10.807830810546875,0.26845815777778625,0.3426766038537025,0.07947962999640584,0.7834154849147932,0.196
distilgpt2,31,NQM,N,Q,M,8.713726997375488,0.14399239420890808,0.19264261558651924,0.06224866419928186,0.7474586750691778,0.393
distilgpt2,31,NQT,N,Q,T,15.503104209899902,0.22031745314598083,0.15307749626785516,0.06445351495544828,1.4392543549251018,0.918
distilgpt2,31,NMT,N,M,T,8.422685623168945,0.14321164786815643,0.1943840086981654,0.06451769629752888,0.7367460359858877,0.373
distilgpt2,31,QMT,Q,M,T,9.34935474395752,0.15385060012340546,0.21622995383292437,0.07590369068522049,0.7115138184859002,0.273
distilgpt2,32,NQM,N,Q,M,9.762921333312988,0.27945736050605774,0.3385408677011728,0.1080716625985225,0.8254759976331926,0.303
distilgpt2,32,NQT,N,Q,T,14.998640060424805,0.43980273604393005,0.3441661275327206,0.14571199994097206,1.2778792009415256,0.802
distilgpt2,32,NMT,N,M,T,9.604950904846191,0.2558267116546631,0.2679075497537851,0.06234633565001773,0.9549066903445627,0.6
distilgpt2,32,QMT,Q,M,T,10.567464828491211,0.37646716833114624,0.48589057332277297,0.1715932716171168,0.7747982549978131,0.39
distilgpt2,33,NQM,N,Q,M,7.950949192047119,0.16327199339866638,0.23640964457392694,0.0748668653264934,0.6906316943720097,0.287
distilgpt2,33,NQT,N,Q,T,13.04269790649414,0.24866950511932373,0.18962265199422837,0.06819430053639637,1.3113913475146481,0.898
distilgpt2,33,NMT,N,M,T,10.537759780883789,0.2116273045539856,0.26418369382619855,0.0918074126028258,0.8010611915071872,0.481
distilgpt2,33,QMT,Q,M,T,11.107141494750977,0.24314548075199127,0.2730561265796423,0.07654475476122248,0.8904597153588589,0.402
distilgpt2,34,NQM,N,Q,M,9.197994232177734,0.1813206672668457,0.2319006849825382,0.0723368762389132,0.7818893130036119,0.318
distilgpt2,34,NQT,N,Q,T,15.098989486694336,0.2742682695388794,0.19553811752796174,0.07278371949551066,1.4026332717366816,0.911
distilgpt2,34,NMT,N,M,T,11.617504119873047,0.22770552337169647,0.23990904136002064,0.07496609915183053,0.9491327299709391,0.719
distilgpt2,34,QMT,Q,M,T,11.62375259399414,0.2373083531856537,0.2715706903934479,0.0755970001537316,0.8738363953818831,0.374
distilgpt2,35,NQM,N,Q,M,8.635284423828125,0.17959628999233246,0.22342250433564187,0.06722835484418405,0.8038415401598298,0.32
distilgpt2,35,NQT,N,Q,T,15.598066329956055,0.34771597385406494,0.22297938307374715,0.08477760550184012,1.559408628095018,0.924
distilgpt2,35,NMT,N,M,T,11.071569442749023,0.21017992496490479,0.19796347236633302,0.046201832422045924,1.061710640106895,0.599
distilgpt2,35,QMT,Q,M,T,8.564671516418457,0.20196236670017242,0.2953541160002351,0.1076953040766996,0.6837973664783052,0.207
distilgpt2,36,NQM,N,Q,M,9.830004692077637,0.22666741907596588,0.2790799181908369,0.09418161832350133,0.8121953759501852,0.378
distilgpt2,36,NQT,N,Q,T,17.40747833251953,0.3894159197807312,0.26688751855492593,0.11065213815699337,1.4591012793995821,0.908
distilgpt2,36,NMT,N,M,T,9.86617374420166,0.22912177443504333,0.2477890003025532,0.054689210185907194,0.9246648323951361,0.578
distilgpt2,36,QMT,Q,M,T,7.563082218170166,0.19616268575191498,0.3388478326499462,0.1357999357948054,0.5789108468460709,0.198
distilgpt2,37,NQM,N,Q,M,8.449906349182129,0.1797422617673874,0.21630929133296012,0.05788384535983297,0.8309502595054188,0.376
distilgpt2,37,NQT,N,Q,T,13.885902404785156,0.2728804647922516,0.19968453019857407,0.07619480280285197,1.366557862642249,0.789
distilgpt2,37,NMT,N,M,T,10.571786880493164,0.20245994627475739,0.2148899138122797,0.0650155157116542,0.9421565799997348,0.577
distilgpt2,37,QMT,Q,M,T,9.057802200317383,0.21276234090328217,0.2847868557274342,0.08863491811197947,0.7470932615870698,0.288
distilgpt2,38,NQM,N,Q,M,9.867510795593262,0.17431145906448364,0.2015702700316906,0.060448846208637295,0.8647677012895496,0.507
distilgpt2,38,NQT,N,Q,T,17.11014175415039,0.26063045859336853,0.1773402937091887,0.07604322029592585,1.4696629465342685,0.906
distilgpt2,38,NMT,N,M,T,9.85556411743164,0.18161582946777344,0.20584302507340907,0.059263447507949873,0.882302567221416,0.501
distilgpt2,38,QMT,Q,M,T,9.11983871459961,0.1604546457529068,0.22255043597519397,0.07871783364399487,0.720981044360077,0.305
distilgpt2,39,NQM,N,Q,M,9.275691032409668,0.25967100262641907,0.3659620922803879,0.1513257594355329,0.7095571046925765,0.41
distilgpt2,39,NQT,N,Q,T,14.724812507629395,0.40581586956977844,0.3162398836761713,0.12314595291044575,1.2832532849779614,0.788
distilgpt2,39,NMT,N,M,T,8.873455047607422,0.2610378563404083,0.31487404435873034,0.09254782272134952,0.8290230999230397,0.417
distilgpt2,39,QMT,Q,M,T,11.650579452514648,0.3809589445590973,0.4385174951255322,0.1430282923405785,0.8687428638375612,0.391
distilgpt2,40,NQM,N,Q,M,11.436870574951172,0.18721620738506317,0.2103803187906742,0.08147902383296216,0.8898941139567864,0.524
distilgpt2,40,NQT,N,Q,T,20.001811981201172,0.29026737809181213,0.1884501602202654,0.08416129224130207,1.5402872449192926,0.895
distilgpt2,40,NMT,N,M,T,11.335561752319336,0.22022847831249237,0.20820088784396648,0.05828096448473271,1.0577691603144461,0.715
distilgpt2,40,QMT,Q,M,T,8.63115119934082,0.13919760286808014,0.2035912352204323,0.046874281831627944,0.6837111760566922,0.189
distilgpt2,41,NQM,N,Q,M,8.901239395141602,0.13514213263988495,0.16856573712080716,0.05402969492082151,0.8017176856185785,0.434
distilgpt2,41,NQT,N,Q,T,15.773530006408691,0.20945264399051666,0.14684150708466767,0.062165813975556004,1.4263858233784097,0.897
distilgpt2,41,NMT,N,M,T,9.913470268249512,0.15258300304412842,0.19226960938423873,0.07097666420914082,0.7935887711635554,0.496
distilgpt2,41,QMT,Q,M,T,7.843713760375977,0.11789681762456894,0.1978303601667285,0.07528641250040927,0.595949062240049,0.194
distilgpt2,42,NQM,N,Q,M,7.617013454437256,0.20097188651561737,0.27813915744423867,0.06587444236841206,0.722558766487907,0.206
distilgpt2,42,NQT,N,Q,T,11.6243896484375,0.31119585037231445,0.29211082933843135,0.09350312386500909,1.0653348630587962,0.593
distilgpt2,42,NMT,N,M,T,11.41821002960205,0.2540304660797119,0.24642207898199558,0.06185249300998425,1.0308754277543504,0.604
distilgpt2,42,QMT,Q,M,T,13.040925025939941,0.41345852613449097,0.41523636476695536,0.12032040881372759,0.995718490035289,0.507
distilgpt2,43,NQM,N,Q,M,9.354430198669434,0.19746015965938568,0.22800408533215522,0.06401320347955107,0.866037814063115,0.394
distilgpt2,43,NQT,N,Q,T,15.106546401977539,0.3274286985397339,0.2196448596417904,0.0807830522794117,1.490718695043594,0.89
distilgpt2,43,NMT,N,M,T,11.662483215332031,0.2227901816368103,0.1971446540504694,0.053982107519174205,1.1300848237997136,0.71
distilgpt2,43,QMT,Q,M,T,7.891146183013916,0.18499667942523956,0.28505984203517437,0.0914355294319322,0.6489748892857498,0.195
distilgpt2,44,NQM,N,Q,M,7.95363187789917,0.17992234230041504,0.23802726735174656,0.06594242545249458,0.7558896268542946,0.228
distilgpt2,44,NQT,N,Q,T,15.062687873840332,0.3118368983268738,0.21417086639255284,0.08166941868706706,1.4560192223056765,0.897
distilgpt2,44,NMT,N,M,T,8.815298080444336,0.17888590693473816,0.21252971276640892,0.056397005128030926,0.8416983423419467,0.409
distilgpt2,44,QMT,Q,M,T,10.853113174438477,0.24132785201072693,0.2884068331420422,0.08531546752832234,0.8367619081030396,0.392
distilgpt2,45,NQM,N,Q,M,7.864569187164307,0.12404969334602356,0.18004897429049016,0.054869671538529716,0.6889775064488476,0.181
distilgpt2,45,NQT,N,Q,T,13.700798988342285,0.18558458983898163,0.1491397310644388,0.05454199808288448,1.244367201906457,0.801
distilgpt2,45,NMT,N,M,T,9.549566268920898,0.15038716793060303,0.173461900010705,0.04699923997048774,0.8669752142715783,0.472
distilgpt2,45,QMT,Q,M,T,9.711417198181152,0.1549898236989975,0.20633198025822638,0.07031730675648919,0.7511672378866093,0.389
distilgpt2,46,NQM,N,Q,M,10.507569313049316,0.21210332214832306,0.258721932053566,0.09039542904525298,0.8198119133695602,0.378
distilgpt2,46,NQT,N,Q,T,16.83245277404785,0.30972182750701904,0.21186755199730395,0.08021713488848065,1.4618653238108799,0.906
distilgpt2,46,NMT,N,M,T,11.171083450317383,0.23350106179714203,0.2420881050825119,0.06726474661960656,0.9645292639082467,0.689
distilgpt2,46,QMT,Q,M,T,10.705538749694824,0.22732271254062653,0.255984985858202,0.04733641484682935,0.8880314280059362,0.188
distilgpt2,47,NQM,N,Q,M,9.49046802520752,0.2559177279472351,0.29041704109311106,0.09198271133544146,0.8812076832099661,0.6
distilgpt2,47,NQT,N,Q,T,12.594874382019043,0.38210827112197876,0.3490338740348816,0.13251927556370302,1.094759848675023,0.704
distilgpt2,47,NMT,N,M,T,9.862235069274902,0.25096672773361206,0.2796807844042778,0.08661460263354594,0.8973327512194869,0.614
distilgpt2,47,QMT,Q,M,T,10.762129783630371,0.37748196721076965,0.4107764561921358,0.09848860823536214,0.9189474263181432,0.516
distilgpt2,48,NQM,N,Q,M,9.146170616149902,0.2350774109363556,0.2603331826776266,0.066196027859586,0.9029867361417062,0.394
distilgpt2,48,NQT,N,Q,T,17.67974281311035,0.47149658203125,0.3071175190061331,0.12283525434771145,1.5352318016749122,0.886
distilgpt2,48,NMT,N,M,T,9.91839599609375,0.2395055890083313,0.2688685291409493,0.08205840680523947,0.8907907138580887,0.495
distilgpt2,48,QMT,Q,M,T,9.512096405029297,0.29076507687568665,0.38932794019579886,0.10597678975169572,0.7468384537947873,0.198
distilgpt2,49,NQM,N,Q,M,10.439857482910156,0.19600291550159454,0.22165495935082435,0.07475245514603986,0.884270381654248,0.495
distilgpt2,49,NQT,N,Q,T,19.24822425842285,0.31909847259521484,0.20820038119703532,0.09902850562991151,1.5326507605751973,0.881
distilgpt2,49,NMT,N,M,T,10.080086708068848,0.19665338099002838,0.2114759277701378,0.05820248980668515,0.9299090589773858,0.709
distilgpt2,49,QMT,Q,M,T,9.163504600524902,0.16910701990127563,0.23657938750833274,0.07800554761068479,0.7148003115639336,0.295
distilgpt2,50,NQM,N,Q,M,11.225309371948242,0.22801212966442108,0.22153665220737456,0.061832842805732355,1.029229824462436,0.616
distilgpt2,50,NQT,N,Q,T,16.657432556152344,0.35173025727272034,0.2275412844642997,0.09235360954553097,1.5457865507758421,0.897
distilgpt2,50,NMT,N,M,T,10.602212905883789,0.20375284552574158,0.20024211862683297,0.03696916960439252,1.017532409874436,0.708
distilgpt2,50,QMT,Q,M,T,8.593213081359863,0.1908794343471527,0.28032373800873756,0.08940067663716893,0.6809249751818099,0.189
