model,language,pair,basis_rank,commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
sentence-transformers/LaBSE,en,QT_minus_TQ,4,7.638199329376221,0.9251654148101807,0.984441226452424,0.010864183796089832,0.001998001998001998,0.18414564430713654,-0.05898483097553253,0.536549985408783,-0.15595850348472595
sentence-transformers/LaBSE,en,MT_minus_TM,4,2.361029863357544,0.7969536185264587,0.9846577040485067,0.010870482999683859,0.000999000999000999,-0.0032199013512581587,0.04810212180018425,0.27647361159324646,-0.046557191759347916
sentence-transformers/LaBSE,es,NQ_minus_QN,4,9.10242748260498,0.8111382126808167,0.9842196408530262,0.01076031673138564,0.000999000999000999,0.9921585321426392,0.0028135364409536123,-0.8419931530952454,-0.1596093475818634
sentence-transformers/LaBSE,es,NM_minus_MN,4,2.4718449115753174,0.8032848238945007,0.9843971518725887,0.010673803605585196,0.000999000999000999,0.14499399065971375,-0.08977176249027252,-0.27942922711372375,-0.1101134642958641
sentence-transformers/LaBSE,es,NT_minus_TN,4,5.741909027099609,0.9580560326576233,0.9840243804872575,0.011801766260375544,0.03696303696303696,-0.3225802481174469,-0.07207953929901123,0.12340779602527618,0.16368350386619568
sentence-transformers/LaBSE,es,QM_minus_MQ,4,6.152857303619385,0.9690973162651062,0.9843463408866757,0.011555825024948684,0.0979020979020979,-0.03745265305042267,0.12115039676427841,0.27943548560142517,-0.1727590411901474
sentence-transformers/LaBSE,es,QT_minus_TQ,4,6.64274263381958,0.9412714838981628,0.9847163752343192,0.010736033208385754,0.003996003996003996,0.06991162151098251,0.1014871895313263,0.4335874319076538,-0.2856292426586151
sentence-transformers/LaBSE,es,MT_minus_TM,4,2.2867379188537598,0.8214244246482849,0.9846857462941182,0.010801037795035853,0.000999000999000999,-0.07033347338438034,0.08041997998952866,0.25280624628067017,0.06520351022481918
sentence-transformers/LaBSE,fr,NQ_minus_QN,4,9.948711395263672,0.8712111115455627,0.984433223588388,0.011183810769904825,0.000999000999000999,0.5539771914482117,0.13606920838356018,-0.8197208642959595,-0.11177452653646469
sentence-transformers/LaBSE,fr,NM_minus_MN,4,2.0953729152679443,0.8613494038581848,0.9841018041058953,0.011348604075479198,0.000999000999000999,0.09049054235219955,-0.016868945211172104,-0.25610148906707764,-0.019965028390288353
sentence-transformers/LaBSE,fr,NT_minus_TN,4,6.833628177642822,0.9782072901725769,0.9844568556856025,0.010928441518947295,0.23576423576423577,-0.11928188055753708,0.10786901414394379,0.07172088325023651,-0.23359866440296173
sentence-transformers/LaBSE,fr,QM_minus_MQ,4,7.111547470092773,0.9652893543243408,0.984676321502084,0.010862641685713827,0.056943056943056944,-0.07091297954320908,0.07541810721158981,0.46975627541542053,-0.13481345772743225
sentence-transformers/LaBSE,fr,QT_minus_TQ,4,8.722672462463379,0.9035587310791016,0.9845838480232071,0.010897441693315095,0.000999000999000999,0.11358514428138733,0.12206342071294785,0.756530225276947,-0.709530770778656
sentence-transformers/LaBSE,fr,MT_minus_TM,4,1.7631924152374268,0.8914260268211365,0.9841320766917313,0.010772778964066839,0.000999000999000999,0.0028154151514172554,0.00800376757979393,0.20440314710140228,-0.07933267951011658
sentence-transformers/LaBSE,ru,NQ_minus_QN,4,6.6940717697143555,0.9804157018661499,0.9842983281551478,0.010999112234580622,0.2867132867132867,0.15138228237628937,0.12766031920909882,0.004832124803215265,-0.07097311317920685
sentence-transformers/LaBSE,ru,NM_minus_MN,4,1.1447653770446777,0.9769811034202576,0.9842922703326101,0.01113686749457051,0.2137862137862138,0.06299630552530289,-0.0064363363198935986,-0.04017762467265129,-0.042380135506391525
sentence-transformers/LaBSE,ru,NT_minus_TN,4,5.244692802429199,0.9189105033874512,0.9844061334179303,0.010946217428532136,0.000999000999000999,0.24090972542762756,0.035584867000579834,0.0224746260792017,0.29378795623779297
sentence-transformers/LaBSE,ru,QM_minus_MQ,4,7.39791202545166,0.9891119599342346,0.9844301926780861,0.011253143777575057,0.5994005994005994,0.14253437519073486,0.01790495775640011,-0.13727916777133942,-0.2428441345691681
sentence-transformers/LaBSE,ru,QT_minus_TQ,4,7.6087236404418945,0.9923555850982666,0.9840166656625444,0.010844347098678871,0.7682317682317682,0.2152695506811142,-0.019401533529162407,0.041526805609464645,-0.24428993463516235
sentence-transformers/LaBSE,ru,MT_minus_TM,4,0.9912710785865784,0.9676814675331116,0.9841761889321217,0.011244260462501985,0.09290709290709291,0.026767902076244354,0.019259359687566757,0.019051674753427505,-0.061313219368457794
sentence-transformers/LaBSE,zh,NQ_minus_QN,4,5.996861457824707,0.8747268319129944,0.9840069990880648,0.010627048426178771,0.000999000999000999,0.43289250135421753,0.17109285295009613,-0.5569331645965576,-0.13803060352802277
sentence-transformers/LaBSE,zh,NM_minus_MN,4,0.0,0.0,1.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.0
sentence-transformers/LaBSE,zh,NT_minus_TN,4,3.3364529609680176,0.7454994320869446,0.9842728718331489,0.010952553869726545,0.000999000999000999,0.015526176430284977,-0.04248523712158203,0.10164123773574829,0.4913271367549896
sentence-transformers/LaBSE,zh,QM_minus_MQ,4,3.909327745437622,0.9317544102668762,0.9845258889897124,0.01053301232964391,0.000999000999000999,-0.010753347538411617,-0.12687860429286957,0.31453460454940796,-0.11430054903030396
sentence-transformers/LaBSE,zh,QT_minus_TQ,4,5.305923938751221,0.9201986193656921,0.9838884582227402,0.011297506959713632,0.001998001998001998,-0.018214011564850807,-0.09440422803163528,0.5276361107826233,-0.04759124666452408
sentence-transformers/LaBSE,zh,MT_minus_TM,4,0.0,0.0,1.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.0
