model,language,pair,basis_rank,commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
xlm-roberta-base,ar,NQ_minus_QN,4,0.5827296376228333,0.842318058013916,0.9845134590116214,0.010609938021914957,0.000999000999000999,0.7794290781021118,0.2841401696205139,-0.46165329217910767,-0.06710005551576614
xlm-roberta-base,ar,NM_minus_MN,4,0.03576099872589111,0.9628341794013977,0.9832912230280149,0.0119846176048383,0.07192807192807193,0.016810303553938866,-0.01688123121857643,-0.0033667716197669506,0.003591457149013877
xlm-roberta-base,ar,NT_minus_TN,4,0.3388598561286926,0.8990389108657837,0.9842900941949873,0.010873165800446638,0.000999000999000999,-0.576221764087677,0.0071289511397480965,0.07643605023622513,0.6386389136314392
xlm-roberta-base,ar,QM_minus_MQ,4,0.4297962784767151,0.9248877167701721,0.9837727007368058,0.011684799991289626,0.001998001998001998,-0.06476772576570511,-0.17236091196537018,0.5113397240638733,-0.04364907369017601
xlm-roberta-base,ar,QT_minus_TQ,4,0.5358490943908691,0.8941576480865479,0.9845683783698523,0.01103085029518806,0.000999000999000999,0.40460628271102905,-0.03585866838693619,-0.07000119239091873,0.26213064789772034
xlm-roberta-base,ar,MT_minus_TM,4,0.03427499160170555,0.996175229549408,0.9838026936184208,0.011269161823412342,0.9170829170829171,0.01158945169299841,0.0024458589032292366,-0.006995078641921282,-0.00746936583891511
xlm-roberta-base,de,NQ_minus_QN,4,0.5993072390556335,0.9173943400382996,0.984531507275681,0.010538718635535762,0.000999000999000999,0.026125971227884293,0.36126670241355896,0.041105855256319046,0.057070955634117126
xlm-roberta-base,de,NM_minus_MN,4,0.14229969680309296,0.9721874594688416,0.9845919884310338,0.01085536728128686,0.12187812187812187,-0.02342238649725914,0.01592540554702282,0.08593285083770752,-0.07188820093870163
xlm-roberta-base,de,NT_minus_TN,4,0.5061998963356018,0.9326343536376953,0.9842129086411081,0.011306914972755317,0.004995004995004995,-0.1711585819721222,-0.1351446956396103,0.2794239819049835,0.6382470726966858
xlm-roberta-base,de,QM_minus_MQ,4,0.8319075703620911,0.5226644277572632,0.9841264981585157,0.010845399667545972,0.000999000999000999,0.9775682091712952,-0.5171968936920166,0.002007006434723735,-0.4421670138835907
xlm-roberta-base,de,QT_minus_TQ,4,0.9246374368667603,0.4953213930130005,0.9835868842523544,0.01071463551099569,0.000999000999000999,1.1781244277954102,-0.48679319024086,0.04385542869567871,-0.28665000200271606
xlm-roberta-base,de,MT_minus_TM,4,0.10721336305141449,0.9888036847114563,0.9840431421910958,0.011072259632755823,0.6013986013986014,0.011089740321040154,0.01075119711458683,-0.023384517058730125,0.0304141603410244
xlm-roberta-base,en,NQ_minus_QN,4,0.5156460404396057,0.9595833420753479,0.9841008711371244,0.011254842138806169,0.04095904095904096,0.32291021943092346,0.1349741518497467,-0.36635154485702515,-0.1142735704779625
xlm-roberta-base,en,NM_minus_MN,4,0.20434479415416718,0.8832021951675415,0.9842249631209997,0.01096355767114448,0.000999000999000999,-0.11471115797758102,0.0780920535326004,-0.15548966825008392,0.14910317957401276
xlm-roberta-base,en,NT_minus_TN,4,0.6132593750953674,0.7970187067985535,0.9837047559268629,0.011178773444858355,0.000999000999000999,-0.2607186436653137,-0.021596267819404602,0.049307823181152344,0.8493738770484924
xlm-roberta-base,en,QM_minus_MQ,4,0.5578884482383728,0.7509868741035461,0.9847450302790435,0.010398298632052166,0.000999000999000999,0.3640948235988617,-0.32560184597969055,0.20863689482212067,0.17549870908260345
xlm-roberta-base,en,QT_minus_TQ,4,0.7736176252365112,0.635276198387146,0.9842590330033538,0.010935432843024586,0.000999000999000999,0.8261406421661377,-0.23308879137039185,0.47890111804008484,-0.09273514151573181
xlm-roberta-base,en,MT_minus_TM,4,0.18868012726306915,0.8450489640235901,0.9843362944334126,0.011040916001430276,0.000999000999000999,0.10875967890024185,-0.061232443898916245,0.18603818118572235,-0.17127208411693573
xlm-roberta-base,es,NQ_minus_QN,4,0.4601638913154602,0.8763930797576904,0.9839903871794411,0.011124327305360764,0.000999000999000999,0.37629997730255127,0.20147839188575745,-0.7630617618560791,0.10198985785245895
xlm-roberta-base,es,NM_minus_MN,4,0.10152723640203476,0.9280384182929993,0.9842535878826304,0.010560381459665756,0.000999000999000999,0.020370177924633026,0.027245670557022095,0.02291538007557392,-0.1146102324128151
xlm-roberta-base,es,NT_minus_TN,4,0.4514668881893158,0.7843656539916992,0.983895629131595,0.011213486544715922,0.000999000999000999,-0.6952244639396667,0.26634085178375244,0.4342941343784332,0.5562556982040405
xlm-roberta-base,es,QM_minus_MQ,4,0.6661313772201538,0.5845783352851868,0.983783929493243,0.011487734514929048,0.000999000999000999,0.24957379698753357,-0.5017285943031311,0.48294612765312195,-0.006144226063042879
xlm-roberta-base,es,QT_minus_TQ,4,0.6733836531639099,0.7360571622848511,0.983327734967184,0.01174065948318043,0.000999000999000999,0.45758986473083496,-0.3905099332332611,0.2790679633617401,-0.225602924823761
xlm-roberta-base,es,MT_minus_TM,4,0.09744053333997726,0.9425152540206909,0.9841563801886682,0.010749098363151516,0.004995004995004995,0.02778618223965168,-0.01963953487575054,-0.022401006892323494,0.05087897554039955
xlm-roberta-base,fr,NQ_minus_QN,4,0.8994556069374084,0.678298830986023,0.9842329364396537,0.01098291631314764,0.000999000999000999,1.3101162910461426,-0.10271890461444855,-0.07371632009744644,-0.7608898282051086
xlm-roberta-base,fr,NM_minus_MN,4,0.06619599461555481,0.9364351630210876,0.9845786629721128,0.010843911308961923,0.003996003996003996,0.024256259202957153,-0.028140205889940262,-0.01726957969367504,0.019095569849014282
xlm-roberta-base,fr,NT_minus_TN,4,0.6511749029159546,0.8108091950416565,0.9847163794064732,0.010543463584937638,0.000999000999000999,0.14129868149757385,-0.2231961339712143,0.9084542989730835,-0.5449822545051575
xlm-roberta-base,fr,QM_minus_MQ,4,0.4298586845397949,0.9877740740776062,0.9847964259102218,0.010677773985852767,0.5264735264735265,-0.0702839270234108,0.010541089810431004,0.23391351103782654,-0.028549566864967346
xlm-roberta-base,fr,QT_minus_TQ,4,0.5492611527442932,0.820494532585144,0.9841325572445717,0.011402515612920754,0.000999000999000999,0.3802744150161743,0.05723319947719574,-0.04523143917322159,0.26039016246795654
