model,language,pair,basis_rank,commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
distilbert-base-multilingual-cased,ar,QT_minus_TQ,4,2.2080771923065186,0.9290353655815125,0.9844316835228226,0.0106933874051112,0.0019980019980019,-0.4339694380760193,-0.0392000973224639,0.0276378914713859,0.833172082901001
distilbert-base-multilingual-cased,ar,MT_minus_TM,4,0.1072901710867881,0.955654501914978,0.9838875479519348,0.0113909660527506,0.0329670329670329,-0.004384137224406,0.0015436130343005,0.0175379700958728,-0.0176505129784345
distilbert-base-multilingual-cased,de,NQ_minus_QN,4,2.163694143295288,0.9709346294403076,0.9843138360969595,0.0110066650907996,0.1108891108891109,0.1898941397666931,-0.1030917167663574,-0.1576839834451675,0.1379594057798385
distilbert-base-multilingual-cased,de,NM_minus_MN,4,0.356732428073883,0.9514056444168092,0.9846299749729932,0.0102227970234881,0.0059940059940059,0.0404825657606124,0.0168784204870462,-0.0218962132930755,0.0091374265030026
distilbert-base-multilingual-cased,de,NT_minus_TN,4,2.217397928237915,0.928520679473877,0.9840085602731375,0.0117588141317588,0.0029970029970029,0.2821601033210754,-0.0573362745344638,0.0968322306871414,0.295170247554779
distilbert-base-multilingual-cased,de,QM_minus_MQ,4,2.1426496505737305,0.9077896475791932,0.9841614994212255,0.0107362391367937,0.0009990009990009,0.4230461716651916,-0.0851561874151229,0.0063599618151783,-0.4043307304382324
distilbert-base-multilingual-cased,de,QT_minus_TQ,4,1.9104925394058228,0.9040842652320862,0.9845386796243926,0.010095690862668,0.0009990009990009,0.4504771828651428,-0.0599251128733158,-0.0622264146804809,0.0897354781627655
distilbert-base-multilingual-cased,de,MT_minus_TM,4,0.3337808847427368,0.9222676157951356,0.9837761479100016,0.0116642530485676,0.0019980019980019,-0.034562349319458,-0.0187632869929075,0.0685743167996406,-0.0217086132615804
distilbert-base-multilingual-cased,en,NQ_minus_QN,4,3.075742244720459,0.9118221998214722,0.9839937053018692,0.0108730333800644,0.0009990009990009,0.250907152891159,0.003183594206348,-0.0322291478514671,0.3558670282363891
distilbert-base-multilingual-cased,en,NM_minus_MN,4,0.7498536109924316,0.9726296067237854,0.984867353204938,0.0107739351837412,0.1228771228771228,-0.0277355387806892,0.0231006164103746,-0.0617132596671581,-0.0347760021686553
distilbert-base-multilingual-cased,en,NT_minus_TN,4,2.6857388019561768,0.8975515961647034,0.9842944724273724,0.0112795942831142,0.0009990009990009,-0.2727858424186706,-0.0317933149635791,0.471905380487442,0.3698650300502777
distilbert-base-multilingual-cased,en,QM_minus_MQ,4,2.783015489578247,0.9701755046844482,0.984121584659612,0.01177591581856,0.1128871128871128,-0.0385789237916469,-0.1051838770508766,-0.080986812710762,-0.0565544366836547
distilbert-base-multilingual-cased,en,QT_minus_TQ,4,2.2057995796203613,0.9537929892539978,0.984195263823352,0.0109203788907455,0.0229770229770229,0.1486769914627075,-0.0879022255539894,0.0816360935568809,0.1846711933612823
distilbert-base-multilingual-cased,en,MT_minus_TM,4,0.7231080532073975,0.9109155535697936,0.9835709763136786,0.0111355951384765,0.0009990009990009,0.0411628521978855,-0.0272876620292663,0.1516398787498474,0.000310610019369
distilbert-base-multilingual-cased,es,NQ_minus_QN,4,2.2331111431121826,0.7839231491088867,0.9840463842970356,0.0108157593463516,0.0009990009990009,0.9271963238716124,-0.081721618771553,-0.6146567463874817,-0.2622130513191223
distilbert-base-multilingual-cased,es,NM_minus_MN,4,0.3388330340385437,0.9052409529685974,0.9845172920018594,0.0104749863987069,0.0009990009990009,0.0264059528708457,-0.010019957087934,-0.1329934746026992,0.0144242402166128
distilbert-base-multilingual-cased,es,NT_minus_TN,4,1.6380157470703125,0.8847815990447998,0.9838754647968944,0.0112087666454099,0.0009990009990009,-0.1743503361940384,-0.0833281576633453,-0.0780336037278175,0.5569086670875549
distilbert-base-multilingual-cased,es,QM_minus_MQ,4,1.844064712524414,0.9868346452713012,0.9836662165548486,0.0113626526477293,0.5354645354645354,0.1118957549333572,0.0599743239581584,-0.0094740195199847,0.0126806320622563
distilbert-base-multilingual-cased,es,QT_minus_TQ,4,2.0226118564605717,0.966795802116394,0.9838230605111368,0.0109134344638215,0.0889110889110889,0.2212373614311218,0.0277047771960496,0.2466107457876205,-0.3202216029167175
distilbert-base-multilingual-cased,es,MT_minus_TM,4,0.3839648962020874,0.9143462181091307,0.9841485241033968,0.0115734359833443,0.0019980019980019,0.0313121527433395,-0.0090120276436209,0.1324787586927414,-0.0610302127897739
distilbert-base-multilingual-cased,fr,NQ_minus_QN,4,2.61245346069336,0.7665425539016724,0.9836512207009916,0.0116307535281727,0.0009990009990009,0.916287899017334,-0.0670909583568573,-0.3030266463756561,-0.4530249536037445
distilbert-base-multilingual-cased,fr,NM_minus_MN,4,0.2671246826648712,0.9736764430999756,0.9843543257542504,0.0113543211415268,0.1368631368631368,-0.0231339205056428,0.0054079461842775,-0.0330209694802761,0.0208561271429061
distilbert-base-multilingual-cased,fr,NT_minus_TN,4,2.131009340286255,0.940615713596344,0.9845849994354552,0.0109021958340975,0.0069930069930069,-0.2535218000411987,0.0472355745732784,0.1663918942213058,-0.3149206042289734
distilbert-base-multilingual-cased,fr,QM_minus_MQ,4,1.8507980108261108,0.98800528049469,0.9847545298705204,0.0107644243539601,0.5384615384615384,-0.0259864274412393,-0.0695985108613967,0.0709927454590797,-0.0128964819014072
distilbert-base-multilingual-cased,fr,QT_minus_TQ,4,1.7780382633209229,0.9887707829475404,0.9843609233915902,0.0107741532087488,0.5854145854145855,0.0684578940272331,-0.0090651642531156,0.217524304986,-0.0473402924835681
distilbert-base-multilingual-cased,fr,MT_minus_TM,4,0.3075054883956909,0.923935055732727,0.9835921613319428,0.011434772752506,0.0009990009990009,0.0543928071856498,-0.0110704638063907,-0.0053018992766737,-0.0503777600824832
distilbert-base-multilingual-cased,ru,NQ_minus_QN,4,2.475657224655152,0.9304916262626648,0.9839483727893316,0.011441407615159,0.0019980019980019,0.630362331867218,-0.1838661730289459,-0.1401738226413726,0.3103289902210235
