model,language,pair,basis_rank,commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
intfloat/multilingual-e5-large,ar,NQ_minus_QN,4,6.604053020477295,0.9157663583755493,0.9838732505426913,0.01104477943110979,0.000999000999000999,0.9007871747016907,0.033885180950164795,-0.5568255186080933,0.04131048917770386
intfloat/multilingual-e5-large,ar,NM_minus_MN,4,0.7202459573745728,0.8752835392951965,0.9844374838379328,0.01095123600427307,0.000999000999000999,0.12533186376094818,-0.001148915383964777,-0.11700315773487091,-0.01792392134666443
intfloat/multilingual-e5-large,ar,NT_minus_TN,4,1.9151421785354614,0.7586172223091125,0.9839906562056294,0.011029469078683098,0.000999000999000999,-0.5539073944091797,-0.004178040195256472,0.21138225495815277,0.5649070143699646
intfloat/multilingual-e5-large,ar,QM_minus_MQ,4,5.814480781555176,0.9535304307937622,0.9841317220999461,0.011024515739439076,0.01998001998001998,-0.3354424238204956,-0.08654636144638062,0.54026859998703,-0.033634841442108154
intfloat/multilingual-e5-large,ar,QT_minus_TQ,4,6.179018497467041,0.9640101790428162,0.9843458469788436,0.010508791411526643,0.04895104895104895,1.0302786827087402,-0.01612093672156334,0.3127187490463257,-0.8141242861747742
intfloat/multilingual-e5-large,ar,MT_minus_TM,4,0.8068252205848694,0.8922356963157654,0.9845748778915633,0.01058607926094141,0.000999000999000999,0.005992339923977852,0.0012354908976703882,0.1313924789428711,-0.1248045489192009
intfloat/multilingual-e5-large,de,NQ_minus_QN,4,7.099706172943115,0.9342721700668335,0.9839670423091404,0.011269667638019632,0.003996003996003996,0.33989349007606506,0.017806893214583397,-0.3204917013645172,-0.1388123333454132
intfloat/multilingual-e5-large,de,NM_minus_MN,4,1.2286012172698975,0.8772603273391724,0.9841977787241057,0.010736047704037046,0.000999000999000999,0.005730797071009874,-0.01667817123234272,-0.1585828810930252,-0.008530707098543644
intfloat/multilingual-e5-large,de,NT_minus_TN,4,6.423247814178467,0.9923755526542664,0.9841499215776565,0.011107030473136005,0.7452547452547452,0.03583790734410286,-0.010107721202075481,-0.07087922841310501,0.13979797065258026
intfloat/multilingual-e5-large,de,QM_minus_MQ,4,5.005824565887451,0.9743409752845764,0.9845024786715935,0.01064276324367199,0.16583416583416583,0.0042564054019749165,0.07417970150709152,0.03275822848081589,-0.23947058618068695
intfloat/multilingual-e5-large,de,QT_minus_TQ,4,4.766455173492432,0.9046390652656555,0.9843531809954145,0.01062448048903213,0.000999000999000999,0.03303103521466255,-0.05380870774388313,0.448309987783432,-0.26472726464271545
intfloat/multilingual-e5-large,de,MT_minus_TM,4,0.8988335728645325,0.9333730340003967,0.9847402392908778,0.010057742308145004,0.000999000999000999,-0.0014267200604081154,0.011509963311254978,0.0824906975030899,-0.03744946047663689
intfloat/multilingual-e5-large,en,NQ_minus_QN,4,7.335707187652588,0.8352155089378357,0.9838942211562929,0.01146800537684738,0.000999000999000999,0.3652448058128357,0.03342832997441292,-0.5490536689758301,-0.09373211860656738
intfloat/multilingual-e5-large,en,NM_minus_MN,4,0.9159938097000122,0.9392666220664978,0.9842610554297899,0.010877215324220146,0.005994005994005994,-0.008810074999928474,0.02445106767117977,-0.06896823644638062,-0.006803405471146107
intfloat/multilingual-e5-large,en,NT_minus_TN,4,3.8411223888397217,0.9595070481300354,0.9844723193956593,0.010931301152014248,0.03496503496503497,-0.014419748447835445,-0.043023642152547836,0.1665666401386261,0.15285001695156097
intfloat/multilingual-e5-large,en,QM_minus_MQ,4,2.6781530380249023,0.9266040325164795,0.9845183562727391,0.01106491001060273,0.001998001998001998,-0.08143342286348343,-0.04297357425093651,0.06506940722465515,0.009106445126235485
intfloat/multilingual-e5-large,en,QT_minus_TQ,4,4.314126968383789,0.7827666401863098,0.9836053885291306,0.011129298535902664,0.000999000999000999,-0.013289641588926315,-0.09043196588754654,0.36699917912483215,-0.4030943512916565
intfloat/multilingual-e5-large,en,MT_minus_TM,4,0.9560801982879639,0.9317091107368469,0.9847064055228454,0.0105639346887466,0.001998001998001998,0.008192588575184345,-0.037575460970401764,0.05752505734562874,-0.021596191450953484
intfloat/multilingual-e5-large,es,NQ_minus_QN,4,7.710566520690918,0.8932640552520752,0.9831472981812674,0.011548116438689733,0.000999000999000999,0.41453197598457336,-0.16316457092761993,-0.24883106350898743,-0.2336183339357376
intfloat/multilingual-e5-large,es,NM_minus_MN,4,1.5582410097122192,0.9203346967697144,0.9841273308653297,0.011087148044308898,0.001998001998001998,0.02068440057337284,0.0022624018602073193,-0.15714192390441895,-0.013893183320760727
intfloat/multilingual-e5-large,es,NT_minus_TN,4,4.496790885925293,0.9473702907562256,0.9838150816416742,0.01151231220114155,0.013986013986013986,-0.13034525513648987,-0.04435373470187187,0.05620579048991203,0.2629667818546295
intfloat/multilingual-e5-large,es,QM_minus_MQ,4,4.026890277862549,0.9932805299758911,0.9846559964543683,0.010772356016602773,0.7822177822177823,-0.04470287635922432,0.05502411350607872,-0.027531223371624947,-0.033834170550107956
intfloat/multilingual-e5-large,es,QT_minus_TQ,4,4.278133392333984,0.9022151231765747,0.9841046875752464,0.011350454587845499,0.000999000999000999,-0.016178201884031296,0.03765076771378517,0.38460874557495117,-0.36162036657333374
intfloat/multilingual-e5-large,es,MT_minus_TM,4,1.1083518266677856,0.8746134042739868,0.9838174539848854,0.011035902535575293,0.000999000999000999,0.018603745847940445,-0.012753909453749657,0.13460364937782288,-0.057111162692308426
intfloat/multilingual-e5-large,fr,NQ_minus_QN,4,7.0109148025512695,0.8444627523422241,0.9845537080621687,0.010790148448900578,0.000999000999000999,0.4686562120914459,-0.28742778301239014,-0.39425620436668396,0.01044849120080471
intfloat/multilingual-e5-large,fr,NM_minus_MN,4,1.081174373626709,0.9226948022842407,0.9843709436974205,0.011078823946860007,0.000999000999000999,0.007019178941845894,-0.004941582214087248,-0.14081446826457977,-0.012236041948199272
intfloat/multilingual-e5-large,fr,NT_minus_TN,4,4.191776752471924,0.918784499168396,0.9842633910506373,0.011072787209374971,0.000999000999000999,-0.18998493254184723,-0.006349311210215092,0.128358855843544,0.2718566358089447
intfloat/multilingual-e5-large,fr,QM_minus_MQ,4,3.6091721057891846,0.8689572215080261,0.984357911426465,0.010880930708117935,0.000999000999000999,-0.14489023387432098,0.11230083554983139,0.23563140630722046,-0.3524371087551117
intfloat/multilingual-e5-large,fr,QT_minus_TQ,4,3.756493330001831,0.7602677345275879,0.9841541245933908,0.01076209619624029,0.000999000999000999,-0.01757054030895233,-0.014254829846322536,0.5081515908241272,-0.5890625715255737
intfloat/multilingual-e5-large,fr,MT_minus_TM,4,0.6498133540153503,0.9490894079208374,0.984378432963475,0.010817583008110853,0.01098901098901099,0.0205815639346838,-0.0037161807995289564,0.047322507947683334,-0.026596035808324814
intfloat/multilingual-e5-large,ru,NQ_minus_QN,4,8.149452209472656,0.8533200621604919,0.9840599605836707,0.011178437478039802,0.000999000999000999,0.5856242775917053,0.00901410635560751,-0.843817412853241,0.09328490495681763
intfloat/multilingual-e5-large,ru,NM_minus_MN,4,2.1229097843170166,0.9794329404830933,0.9846855094490624,0.011035051418092169,0.24075924075924077,-0.048227839171886444,-0.00024533577379770577,-0.07504861801862717,0.03588230907917023
intfloat/multilingual-e5-large,ru,NT_minus_TN,4,8.922704696655273,0.7366722226142883,0.9835363867066871,0.011317298901108467,0.000999000999000999,0.8766523599624634,0.04841875284910202,-0.32714325189590454,0.312383770942688
intfloat/multilingual-e5-large,ru,QM_minus_MQ,4,6.192171573638916,0.8318731784820557,0.9841252241667816,0.01062941888523097,0.000999000999000999,0.05843308940529823,-0.038594651967287064,0.8563495874404907,-0.33092689514160156
intfloat/multilingual-e5-large,ru,QT_minus_TQ,4,5.780665874481201,0.8921675086021423,0.9842143678547406,0.010871983076050811,0.000999000999000999,-0.004849313758313656,0.0017533943755552173,0.6892699599266052,-0.23831889033317566
intfloat/multilingual-e5-large,ru,MT_minus_TM,4,1.6937110424041748,0.9822564125061035,0.9843289666302975,0.01108733227593611,0.34465534465534464,0.0068193282932043076,-0.015454054810106754,0.06795381754636765,0.007779819890856743
intfloat/multilingual-e5-large,zh,NQ_minus_QN,4,7.035772800445557,0.9164397716522217,0.9842287929246312,0.010717052293505044,0.000999000999000999,0.40445563197135925,-0.13248702883720398,-0.45454731583595276,-0.026818541809916496
intfloat/multilingual-e5-large,zh,NM_minus_MN,4,0.0,0.0,1.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.0
intfloat/multilingual-e5-large,zh,NT_minus_TN,4,2.500011920928955,0.8814767599105835,0.9833455028939276,0.011576110616614408,0.000999000999000999,0.06887152045965195,-0.14824749529361725,0.07400213181972504,0.28275275230407715
intfloat/multilingual-e5-large,zh,QM_minus_MQ,4,3.193472385406494,0.9626383781433105,0.9840913926710017,0.010995481361261513,0.05094905094905095,-0.010605933144688606,0.023331550881266594,0.1706503927707672,-0.19833192229270935
intfloat/multilingual-e5-large,zh,QT_minus_TQ,4,4.390951633453369,0.9405984282493591,0.9846907240670228,0.010467753425971872,0.000999000999000999,0.013753988780081272,-0.11745098978281021,0.5325038433074951,-0.027080291882157326
intfloat/multilingual-e5-large,zh,MT_minus_TM,4,0.0,0.0,1.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.0
