model,language,mean_adjacent_norm,std_adjacent_norm_across_steps,cv_adjacent_norm_across_steps,cos_hate_dislike_to_dislike_neutral,cos_dislike_neutral_to_neutral_like,cos_neutral_like_to_like_love,cos_hate_dislike_to_neutral_like,cos_dislike_neutral_to_like_love
distilbert-base-multilingual-cased,ar,2.4680771827697754,0.3556102514266968,0.1440839320421219,-0.519684910774231,-0.8888339400291443,-0.54763263463974,0.2103930115699768,0.45818108320236206
distilbert-base-multilingual-cased,de,3.1131985187530518,0.524787425994873,0.16856856644153595,-0.46813634037971497,-0.8447164297103882,-0.31358566880226135,0.17825129628181458,0.18740832805633545
distilbert-base-multilingual-cased,en,3.155271291732788,0.9039340019226074,0.2864837646484375,-0.1283780038356781,-0.8203187584877014,-0.22992612421512604,-0.23931069672107697,0.04896864295005798
distilbert-base-multilingual-cased,es,3.0765652656555176,0.5564438700675964,0.18086528778076172,-0.5530261397361755,-0.8905457854270935,-0.3640018105506897,0.3250868618488312,0.36969032883644104
distilbert-base-multilingual-cased,fr,3.6352486610412598,0.4592130780220032,0.12632232904434204,-0.562416672706604,-0.8497936725616455,-0.44099825620651245,0.3195960223674774,0.4090520739555359
distilbert-base-multilingual-cased,ru,2.5304017066955566,0.22257420420646667,0.08796002715826035,-0.576171875,-0.43530967831611633,-0.5270375609397888,-0.05598554387688637,-0.0894627496600151
distilbert-base-multilingual-cased,zh,2.6014511585235596,0.2301134318113327,0.08845579624176025,-0.6605191230773926,-0.7388004064559937,-0.49667778611183167,0.21602217853069305,0.3490709364414215
