model,language,comparison,mean_cosine,centroid_cosine,mean_norm_pos,mean_norm_neg,norm_ratio_pos_over_neg
xlm-roberta-base,ar,neutral_to_love_vs_neutral_to_hate,0.6253445744514465,0.6365211606025696,0.7751070261001587,0.7739262580871582,1.001525640487671
xlm-roberta-base,de,neutral_to_love_vs_neutral_to_hate,0.8757381439208984,0.8898813128471375,1.038079857826233,1.1398000717163086,0.9107561111450195
xlm-roberta-base,en,neutral_to_love_vs_neutral_to_hate,0.8992697596549988,0.9193676710128784,0.9378100633621216,1.0114952325820923,0.9271522164344788
xlm-roberta-base,es,neutral_to_love_vs_neutral_to_hate,0.8190282583236694,0.8741298317909241,1.0481518507003784,0.9280892610549927,1.12936532497406
xlm-roberta-base,fr,neutral_to_love_vs_neutral_to_hate,0.787142276763916,0.8412655591964722,0.9648408889770508,1.2499444484710693,0.7719070315361023
xlm-roberta-base,ru,neutral_to_love_vs_neutral_to_hate,0.7030348777770996,0.6776689291000366,0.7881357073783875,0.6814735531806946,1.1565169095993042
xlm-roberta-base,zh,neutral_to_love_vs_neutral_to_hate,0.7629836201667786,0.7816842198371887,0.7927771210670471,0.8438283801078796,0.9395004510879517
