model,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
BAAI/bge-m3,en,linear,NQ_minus_QN,4,5.786894143715911,0.9986292834947931,0.9998782161602409,8.521446911226723e-05,0.0033222591362126247,-0.03783308926847979,-0.005886337674797234,0.03108002092423668,0.00583312339565111
BAAI/bge-m3,en,linear,NM_minus_MN,4,4.696198541523198,0.9985537441907038,0.9998788961301951,8.3874178557207e-05,0.0033222591362126247,0.0014398954470885624,-0.014118640029124125,0.04825761498347495,-0.006665107276492978
BAAI/bge-m3,en,linear,NT_minus_TN,4,5.497918690681471,0.9975901748478915,0.9998794238252089,8.76786128779179e-05,0.0033222591362126247,-0.045287878418713415,0.003470257399944908,0.011813126114873247,0.053381211259206904
BAAI/bge-m3,en,linear,QM_minus_MQ,4,4.182366363455465,0.9987355313747983,0.9998773499463397,8.685907903858155e-05,0.0033222591362126247,-0.02588140328971984,0.013379959361586959,0.02183440063403106,0.010574123788788518
BAAI/bge-m3,en,linear,QT_minus_TQ,4,4.409881695092857,0.9988053542953845,0.9998852294914419,7.750549502860061e-05,0.0033222591362126247,-0.007981178307367038,0.014742466629162797,-0.0024215931242818067,0.02306498792422951
BAAI/bge-m3,en,linear,MT_minus_TM,4,3.899406403198593,0.9919205029800526,0.9998804437901045,9.010555881369373e-05,0.0033222591362126247,0.035597526493544,0.033582124562370315,0.007497472429479709,-0.09077394871905986
BAAI/bge-m3,en,affine,NQ_minus_QN,4,5.6176898111674385,0.9976545940993158,0.9998686922316481,0.00010168683530527574,0.0033222591362126247,-0.053702293979491576,0.0034130836814404777,0.03790916119363248,0.013238210113739424
BAAI/bge-m3,en,affine,NM_minus_MN,4,4.645108873508892,0.9984263674183254,0.9998832152349756,8.160573137121705e-05,0.0033222591362126247,0.0073189529645063265,-0.024818103468753936,0.04435141406141985,-0.00029251212904223554
BAAI/bge-m3,en,affine,NT_minus_TN,4,5.254491843828807,0.9973028565501835,0.9998710711345943,9.235131817685819e-05,0.0033222591362126247,-0.03558916442315967,-0.013470747963092815,0.003390461403555409,0.06749672596749053
BAAI/bge-m3,en,affine,QM_minus_MQ,4,4.119251184663459,0.9985392470471373,0.9998769144114158,8.455748838540242e-05,0.0033222591362126247,-0.026652639344480214,0.016367182080246772,0.025338468585086885,0.006756643952898547
BAAI/bge-m3,en,affine,QT_minus_TQ,4,4.28350156671948,0.9987220239128122,0.9998831922687189,9.054847587057048e-05,0.0033222591362126247,-0.006891412539805388,0.018029122427485306,-0.00843350716914738,0.021212317445156118
BAAI/bge-m3,en,affine,MT_minus_TM,4,3.8447548719116065,0.9916484247368249,0.9998723383447935,9.072626239657226e-05,0.0033222591362126247,0.03714139581879303,0.03131049202837572,0.009731945574692957,-0.09319771582348536
BAAI/bge-m3,es,linear,NQ_minus_QN,4,6.20712489869073,0.9968199293654392,0.9998875836407236,7.697944567953986e-05,0.0033222591362126247,-0.071308266947045,0.031585627622412925,0.020107296019769794,0.02221546950910763
