model,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
distilbert-base-multilingual-cased,en,linear,NQ_minus_QN,4,1.721531682892335,0.988385228800379,0.9998753188923933,8.979335631085455e-05,0.004975124378109453,-0.06377228617363206,0.08320720373623151,-0.009445060900923624,-0.013687650989115351
distilbert-base-multilingual-cased,en,linear,NM_minus_MN,4,1.6039730704209711,0.9986601235077323,0.9998809135439989,8.066853168266025e-05,0.004975124378109453,-0.03217472876497164,0.009417107351930729,0.01209789079906752,0.008762838871102014
distilbert-base-multilingual-cased,en,linear,NT_minus_TN,4,1.472578747890609,0.9926365108183407,0.9998786175183401,8.729544384962392e-05,0.004975124378109453,-0.06752325873469417,0.029219283394314323,-0.007749148465320328,0.045386512392013356
distilbert-base-multilingual-cased,en,linear,QM_minus_MQ,4,1.7659973549298693,0.978476186860894,0.999878295795609,8.462424590325e-05,0.004975124378109453,0.05908135880913318,-0.1167267306604034,0.04388808811784155,0.016108707709382306
distilbert-base-multilingual-cased,en,linear,QT_minus_TQ,4,1.690238305793179,0.9884921263061277,0.9998827611865364,8.684368039092334e-05,0.004975124378109453,0.045952415309074277,-0.08202327928253289,-0.001590905945680056,0.041626233668849044
distilbert-base-multilingual-cased,en,linear,MT_minus_TM,4,1.6077606294012146,0.9973914740155256,0.9998725597408259,9.131205330017224e-05,0.004975124378109453,-0.016784836593409205,0.020671864140487127,-0.025732445484071997,0.02285405823575873
distilbert-base-multilingual-cased,en,affine,NQ_minus_QN,4,1.5897790945614545,0.9704394363888308,0.9998809970110527,8.084538810330801e-05,0.004975124378109453,-0.10997640452605703,0.14583652385507562,-0.014464787025596143,-0.026481246990932853
distilbert-base-multilingual-cased,en,affine,NM_minus_MN,4,1.5706816412823006,0.9992635692953462,0.9998755187901512,9.157107718497253e-05,0.004975124378109453,-0.019304785776194235,-0.003307241510508703,0.012889957525351865,0.008352824803688989
distilbert-base-multilingual-cased,en,affine,NT_minus_TN,4,1.4149141806118684,0.9960370879834245,0.9998832847555434,7.949663694762188e-05,0.004975124378109453,-0.04964787254576294,0.02462087158702395,-0.007952675856980992,0.03249442158455962
distilbert-base-multilingual-cased,en,affine,QM_minus_MQ,4,1.6680823601634027,0.9760627074121269,0.9998808890611228,8.280811670208323e-05,0.004975124378109453,0.06308065791040611,-0.13814214469468195,0.054248384047113664,0.024323683158856007
distilbert-base-multilingual-cased,en,affine,QT_minus_TQ,4,1.532634351388882,0.9790180214265025,0.9998805509357095,7.784188510734353e-05,0.004975124378109453,0.0397399786781791,-0.11863846983809295,0.0004899356068914129,0.08342522583029209
distilbert-base-multilingual-cased,en,affine,MT_minus_TM,4,1.5801588719470097,0.9975550792574974,0.9998789293019654,8.75274040890999e-05,0.004975124378109453,-0.011764036381872284,0.028478335189482788,-0.02679480338788727,0.010709130132747713
distilbert-base-multilingual-cased,es,linear,NQ_minus_QN,4,1.7808945016411994,0.9843106838587643,0.9998848006965848,8.786320483195605e-05,0.004975124378109453,-0.05818512867776029,0.09998541699778901,-0.009790172578695697,-0.03775343161414569
distilbert-base-multilingual-cased,es,linear,NM_minus_MN,4,1.671162140865478,0.9993707608340797,0.9998753423797854,8.811804762736485e-05,0.004975124378109453,-0.018082362654667943,-0.004109889450491686,0.012192440176841157,0.009446193736362832
distilbert-base-multilingual-cased,es,linear,NT_minus_TN,4,1.598244283982684,0.9952263116431559,0.9998725238562761,9.331579544299933e-05,0.004975124378109453,-0.047711822529849846,0.009392327338070165,-0.013446781777820039,0.05172568969006309
distilbert-base-multilingual-cased,es,linear,QM_minus_MQ,4,1.8494628095623507,0.9758411943910232,0.9998688583777988,8.6355435979792e-05,0.004975124378109453,0.05252909117373718,-0.1263341777091667,0.04898741829904324,0.029625472002785015
distilbert-base-multilingual-cased,es,linear,QT_minus_TQ,4,1.7916825615563703,0.9847763528756476,0.9998761198536863,9.463598677577542e-05,0.004975124378109453,0.055063688398139445,-0.09608774136041745,-0.004313137893973606,0.051960660826000746
distilbert-base-multilingual-cased,es,linear,MT_minus_TM,4,1.7061034094086658,0.9976059997051403,0.9998768055756514,9.415411796127384e-05,0.004975124378109453,-0.019033059542338093,0.017875055840799008,-0.024407118079007,0.02554072995690422
distilbert-base-multilingual-cased,es,affine,NQ_minus_QN,4,1.6481676706944022,0.9689462340614475,0.9998701330793768,8.9915907563777e-05,0.004975124378109453,-0.10486625382314946,0.15281098214359035,-0.011547296800997937,-0.04289101049982973
distilbert-base-multilingual-cased,es,affine,NM_minus_MN,4,1.6418328630032069,0.9993751555974353,0.9998828937521453,7.808693104852332e-05,0.004975124378109453,-0.005429464403262392,-0.014353615511500745,0.013571283577369194,0.0057974501465419504
distilbert-base-multilingual-cased,es,affine,NT_minus_TN,4,1.5401357056922547,0.9974046745962708,0.9998861011635554,8.194664347167538e-05,0.004975124378109453,-0.034396829905428895,0.0076637779854003725,-0.01079400099247933,0.03773381769801111
distilbert-base-multilingual-cased,es,affine,QM_minus_MQ,4,1.7661095694029971,0.9754329887284013,0.999884149788393,8.472693927647425e-05,0.004975124378109453,0.06057488422403633,-0.14344220204668565,0.05663775257902145,0.03164565143403859
distilbert-base-multilingual-cased,es,affine,QT_minus_TQ,4,1.6147017713520506,0.9714352872175858,0.9998938866593181,7.408938862828476e-05,0.004975124378109453,0.049853648094916415,-0.1398643392238312,-0.0037701185614605615,0.10154935888751505
distilbert-base-multilingual-cased,es,affine,MT_minus_TM,4,1.6770639671938428,0.9978383335282784,0.9998818143966207,8.602316626519309e-05,0.004975124378109453,-0.01029405709131338,0.02370486202250887,-0.02679027370407949,0.01346093443643356
distilbert-base-multilingual-cased,fr,linear,NQ_minus_QN,4,1.790695124524213,0.981288791908539,0.9998785353056325,7.886843435885419e-05,0.004975124378109453,-0.06492853656494335,0.11086420520890904,-0.006616032380910214,-0.04588098488841237
distilbert-base-multilingual-cased,fr,linear,NM_minus_MN,4,1.7415569155597443,0.9993461136135442,0.9998713392283927,0.00010198881814077042,0.009950248756218905,-0.0057141167319959265,-0.012973766558359993,0.014983704814918182,0.004259171305226664
distilbert-base-multilingual-cased,fr,linear,NT_minus_TN,4,1.6026464711872552,0.9957308679552819,0.9998781470099461,9.108207252503889e-05,0.004975124378109453,-0.04972344152903944,0.0036842544594665252,-0.007737888283735976,0.05162141575032497
distilbert-base-multilingual-cased,fr,linear,QM_minus_MQ,4,1.890134732771677,0.9768088209597091,0.9998829617390298,9.305804026903126e-05,0.004975124378109453,0.04280125906548705,-0.12833794702320328,0.05097235048755413,0.03996938168656559
distilbert-base-multilingual-cased,fr,linear,QT_minus_TQ,4,1.837250986708213,0.9792035746740971,0.9998778593523858,8.610042794370229e-05,0.004975124378109453,0.055499049229480776,-0.1194919360070162,0.0014729376403924813,0.06821146130348932
distilbert-base-multilingual-cased,fr,linear,MT_minus_TM,4,1.773348654964198,0.9977578592544719,0.9998805053937911,8.44829935351816e-05,0.004975124378109453,-0.014064229795719835,0.021521820531004997,-0.02712668439522179,0.017361094148914062
distilbert-base-multilingual-cased,fr,affine,NQ_minus_QN,4,1.667737609431072,0.9735495540724048,0.9998800731173151,8.104379443264614e-05,0.004975124378109453,-0.08847041772589022,0.14480440792709387,-0.009388801480889655,-0.053678666415770536
distilbert-base-multilingual-cased,fr,affine,NM_minus_MN,4,1.7128611465237265,0.9988360527992298,0.9998704743915523,8.222576660450056e-05,0.004975124378109453,0.010747396657883712,-0.028118160206331524,0.014659244338659876,0.003545422695452051
distilbert-base-multilingual-cased,fr,affine,NT_minus_TN,4,1.5509930472249704,0.9978913647165485,0.9998762237757624,8.56141898521601e-05,0.004975124378109453,-0.029844699282805833,-0.00618633211529269,-0.005474830979020382,0.039802026195155805
distilbert-base-multilingual-cased,fr,affine,QM_minus_MQ,4,1.804078594573572,0.9744243352189356,0.9998763975692365,9.647390475310708e-05,0.004975124378109453,0.05114231360558112,-0.15013344241619675,0.05843452437016208,0.0468104609390954
distilbert-base-multilingual-cased,fr,affine,QT_minus_TQ,4,1.6620622534966834,0.9664703260031011,0.9998810948336623,8.154670407713882e-05,0.004975124378109453,0.04370930032893404,-0.15736113638363702,0.0018249077016319504,0.1180193652441995
distilbert-base-multilingual-cased,fr,affine,MT_minus_TM,4,1.7439808925831435,0.997853305403707,0.9998802026187988,8.855597068797063e-05,0.004975124378109453,-0.008356734330918082,0.0315277230546982,-0.026790564394461095,0.001270927529984555
distilbert-base-multilingual-cased,de,linear,NQ_minus_QN,4,1.8241830345466876,0.9881576717326899,0.9998817419724401,8.104854766801273e-05,0.004975124378109453,-0.04348385581542648,0.09062452780343366,-0.009869775555332848,-0.043340342210580786
distilbert-base-multilingual-cased,de,linear,NM_minus_MN,4,1.7777679920815666,0.9995352373085318,0.9998760077238054,9.240845260738897e-05,0.009950248756218905,0.0012994006059921382,-0.014246484725235145,0.01026219403054556,0.002215388389693742
distilbert-base-multilingual-cased,de,linear,NT_minus_TN,4,1.668187124455446,0.9975778336275527,0.9998699192120175,9.309668144491976e-05,0.004975124378109453,-0.04003864227292431,0.0075758640669572885,-0.004724362078529138,0.03619701361637729
distilbert-base-multilingual-cased,de,linear,QM_minus_MQ,4,1.9072667259081073,0.9824660279397412,0.9998773447866273,7.813950393974192e-05,0.004975124378109453,0.04334454924788476,-0.11081833001755677,0.046906748543566495,0.024889155614032633
distilbert-base-multilingual-cased,de,linear,QT_minus_TQ,4,1.8026495357000403,0.9888819989122158,0.9998760295994876,9.095082234789516e-05,0.004975124378109453,0.03856684244045998,-0.0848802487926109,0.001023528721202643,0.05123855188489118
distilbert-base-multilingual-cased,de,linear,MT_minus_TM,4,1.7925487979944952,0.9978884931872157,0.9998814561021302,8.074127755616817e-05,0.004975124378109453,-0.020331832255435174,0.022514549241099514,-0.02246516223174618,0.019551026046577484
distilbert-base-multilingual-cased,de,affine,NQ_minus_QN,4,1.6852230566105257,0.9779884541934996,0.9998816659886236,8.270282353384558e-05,0.004975124378109453,-0.07789435191962628,0.1338787125732721,-0.012352747813342483,-0.050624265099962665
distilbert-base-multilingual-cased,de,affine,NM_minus_MN,4,1.7544310546038606,0.99886855145991,0.9998894218265052,8.215979387927044e-05,0.004975124378109453,0.014155864961216506,-0.03063126831138311,0.010631561317791699,0.005807863441287397
distilbert-base-multilingual-cased,de,affine,NT_minus_TN,4,1.6122935628144928,0.9987323849530234,0.9998756716495972,8.090386100405677e-05,0.004975124378109453,-0.028089829765394057,0.004734127132588334,-0.004481365270726309,0.026517040731201872
distilbert-base-multilingual-cased,de,affine,QM_minus_MQ,4,1.8293550817573856,0.9788372427269871,0.9998813838288734,7.973440009508952e-05,0.004975124378109453,0.052945585075089216,-0.13796173366037034,0.05438039732085577,0.03592619269945353
distilbert-base-multilingual-cased,de,affine,QT_minus_TQ,4,1.6318241003723815,0.9763213455273081,0.9998771959968089,8.795790833606587e-05,0.004975124378109453,0.034650720861627946,-0.1283138917552411,0.0011326663555772615,0.0994253726754983
distilbert-base-multilingual-cased,de,affine,MT_minus_TM,4,1.7720030763168584,0.9976490151301473,0.9998770190194171,8.76332096676353e-05,0.004975124378109453,-0.018945914546130076,0.035135955007476655,-0.02476928289976671,0.007115326329115463
distilbert-base-multilingual-cased,ru,linear,NQ_minus_QN,4,1.8240201051228595,0.9858555612458109,0.9998710387683474,9.436810720747005e-05,0.004975124378109453,-0.059357015959214415,0.09346046217467181,-0.000398086887011876,-0.03887311068635708
distilbert-base-multilingual-cased,ru,linear,NM_minus_MN,4,1.6917018913248387,0.9991988133673629,0.9998704199359045,9.083811305511525e-05,0.004975124378109453,-0.02246496577779375,-0.0018715033362234242,0.01102036639615848,0.011371354825944386
distilbert-base-multilingual-cased,ru,linear,NT_minus_TN,4,1.6075201027260198,0.9940762477847433,0.999873981538618,8.927036913149729e-05,0.004975124378109453,-0.060999895972078215,0.015019210386846144,-0.00689558040306708,0.05239631145260877
distilbert-base-multilingual-cased,ru,linear,QM_minus_MQ,4,1.8342477325783304,0.9813921794894132,0.9998711812214139,7.955160230255767e-05,0.004975124378109453,0.04344764527685519,-0.10816507511856725,0.04278869328096212,0.024735550678029183
distilbert-base-multilingual-cased,ru,linear,QT_minus_TQ,4,1.8878635564393083,0.986118583124884,0.999881359649787,8.007903237797474e-05,0.004975124378109453,0.057404980374561536,-0.0913391220153063,-0.012995956850862175,0.05192309972638153
distilbert-base-multilingual-cased,ru,linear,MT_minus_TM,4,1.759337879008785,0.9985116923067597,0.9998733601038274,8.445796974981949e-05,0.004975124378109453,-0.013056815704419727,0.01763250485617415,-0.019456708075178065,0.015405722135375746
distilbert-base-multilingual-cased,ru,affine,NQ_minus_QN,4,1.6577392038565542,0.9694577536489832,0.9998893586997221,7.56665034902106e-05,0.004975124378109453,-0.1136082039597602,0.14531324763744713,0.002696932895035467,-0.040550204010090705
distilbert-base-multilingual-cased,ru,affine,NM_minus_MN,4,1.6660636158851894,0.9993321696750834,0.9998830672954722,8.727593757174074e-05,0.004975124378109453,-0.008742216348569318,-0.015194877464658654,0.010463004438336691,0.01186938479956907
distilbert-base-multilingual-cased,ru,affine,NT_minus_TN,4,1.5483561869571034,0.9968322984413068,0.9998712337028772,9.655161412298644e-05,0.004975124378109453,-0.04368701030325228,0.01204415871856267,-0.0074681151334543405,0.038212555069615184
distilbert-base-multilingual-cased,ru,affine,QM_minus_MQ,4,1.7564003497377856,0.978517771028891,0.9998801176537839,8.479510087537305e-05,0.004975124378109453,0.053225301493265494,-0.13283794236360869,0.05312341116458451,0.030486414758334815
distilbert-base-multilingual-cased,ru,affine,QT_minus_TQ,4,1.672333524702897,0.9713513165596722,0.999871251291706,8.312273400845038e-05,0.004975124378109453,0.05158009763181972,-0.1354448323050119,-0.017216753905249925,0.10702475937737115
distilbert-base-multilingual-cased,ru,affine,MT_minus_TM,4,1.7344299193364645,0.998304040238885,0.9998821249776253,8.56208453681775e-05,0.004975124378109453,-0.01154325797623816,0.029872926359922475,-0.021044789309647604,0.0026860323525786777
distilbert-base-multilingual-cased,zh,linear,NQ_minus_QN,4,1.7713586638000876,0.9844184014065471,0.9998772707584286,7.407453649388436e-05,0.004975124378109453,-0.056656679154877404,0.1034890453186316,-0.011153718977978273,-0.041103493558056495
distilbert-base-multilingual-cased,zh,linear,NM_minus_MN,4,1.7119244458598997,0.9983979683635367,0.9998811333203425,7.974559533946173e-05,0.004975124378109453,-0.032105374086287476,0.004425614748214398,0.01853612470135968,0.007370584162312068
distilbert-base-multilingual-cased,zh,linear,NT_minus_TN,4,1.6734629257010274,0.9926631428933792,0.9998750829642143,8.53993967750394e-05,0.004975124378109453,-0.07413316886787846,0.013239184151486089,-0.0007339601866841412,0.062103180771709385
distilbert-base-multilingual-cased,zh,linear,QM_minus_MQ,4,1.8407086122520993,0.9785708879152256,0.9998756935964076,8.582069004234607e-05,0.004975124378109453,0.051509228404703455,-0.12224151374701644,0.045273050982147796,0.02770588094973854
distilbert-base-multilingual-cased,zh,linear,QT_minus_TQ,4,1.7623121958903727,0.9813333445565208,0.9998748373620076,8.21197914017686e-05,0.004975124378109453,0.05232790279563719,-0.11081523788171427,0.0015992235545285768,0.06337627203654823
distilbert-base-multilingual-cased,zh,linear,MT_minus_TM,4,1.7473485123297314,0.9971598811791169,0.9998842889593419,8.36387521032717e-05,0.004975124378109453,-0.018120581645706707,0.01111555915816091,-0.026000297321837663,0.034551084082423904
distilbert-base-multilingual-cased,zh,affine,NQ_minus_QN,4,1.66079533831345,0.9709102361979562,0.9998791162608294,8.729879997859115e-05,0.004975124378109453,-0.09767212703206765,0.15566099445672282,-0.011427841460334135,-0.052063723355678965
distilbert-base-multilingual-cased,zh,affine,NM_minus_MN,4,1.6876533873635404,0.9987005969073115,0.9998809841142037,7.600505415250629e-05,0.004975124378109453,-0.014974021415667066,-0.016377794907417767,0.019319476608762515,0.010804320914641884
distilbert-base-multilingual-cased,zh,affine,NT_minus_TN,4,1.617143553266862,0.995945828323431,0.9998739349570962,8.229315983749564e-05,0.004975124378109453,-0.05438227471078473,0.0075250672922921105,-0.0007664554766159942,0.04797285887013854
distilbert-base-multilingual-cased,zh,affine,QM_minus_MQ,4,1.7727376240050594,0.9750160040279133,0.999882426772615,7.469703041881382e-05,0.004975124378109453,0.06186939336750188,-0.14972018668240272,0.055010112398978676,0.035823150337358715
distilbert-base-multilingual-cased,zh,affine,QT_minus_TQ,4,1.594143904623494,0.9678752021712924,0.9998768369182625,8.814441038375254e-05,0.004975124378109453,0.04181831808108584,-0.1518298304819199,0.001763650883080564,0.11532696476391845
distilbert-base-multilingual-cased,zh,affine,MT_minus_TM,4,1.7270542743169162,0.9972822140429174,0.9998923260211597,8.00238706772596e-05,0.004975124378109453,-0.018766838266345964,0.024384546887285134,-0.026584674980404156,0.022329434743651864
distilbert-base-multilingual-cased,ar,linear,NQ_minus_QN,4,1.7612369621463235,0.9795428723406996,0.9998795196745058,0.00010361668029127182,0.004975124378109453,-0.0660092079062233,0.11723947385695735,-0.014440267852843056,-0.04350246749946525
distilbert-base-multilingual-cased,ar,linear,NM_minus_MN,4,1.6479766281688606,0.9991503073840495,0.9998797271936348,7.88393716727486e-05,0.004975124378109453,-0.0075705982382666065,-0.011391235259394677,0.01814686529453894,-0.00012804844106942078
distilbert-base-multilingual-cased,ar,linear,NT_minus_TN,4,1.6008593860588844,0.9963371471567596,0.9998890513009102,8.038435106700512e-05,0.004975124378109453,-0.045692531712131765,0.011107917665347213,-0.00711922032036081,0.04160318205896489
distilbert-base-multilingual-cased,ar,linear,QM_minus_MQ,4,1.8041171145450348,0.9708937815299876,0.9998797199604857,8.47341543851577e-05,0.004975124378109453,0.050209778282905536,-0.1377556790121198,0.06566703883781473,0.026935777388067846
distilbert-base-multilingual-cased,ar,linear,QT_minus_TQ,4,1.7257502640817701,0.9770849171687056,0.9998727899003883,8.896698257637155e-05,0.004975124378109453,0.038012829587577956,-0.11796898226650347,0.0028843745109032874,0.08473747981696794
distilbert-base-multilingual-cased,ar,linear,MT_minus_TM,4,1.6834300649201654,0.9967385602587195,0.9998810747477203,8.772370122114865e-05,0.004975124378109453,-0.018531140381136978,0.019731746720398465,-0.030864957346941897,0.02974481209042684
distilbert-base-multilingual-cased,ar,affine,NQ_minus_QN,4,1.6631820325387336,0.9731266572179547,0.9998813799766091,7.65211935066269e-05,0.004975124378109453,-0.08817653644837352,0.14118708580098033,-0.01574495708830396,-0.044210775890394474
distilbert-base-multilingual-cased,ar,affine,NM_minus_MN,4,1.621748766076079,0.9984396592970409,0.9998793356297856,8.246452893488172e-05,0.004975124378109453,0.006230229765077778,-0.028409451327328313,0.01940017003749077,0.0024539812399564554
distilbert-base-multilingual-cased,ar,affine,NT_minus_TN,4,1.5588133984203416,0.9977996019222095,0.9998769112758441,8.853547034954876e-05,0.004975124378109453,-0.03399331603643588,0.008181202766490377,-0.0072421279404760635,0.03298796112358289
distilbert-base-multilingual-cased,ar,affine,QM_minus_MQ,4,1.7296563449011069,0.9711223078026532,0.9998730942726578,8.87973778637323e-05,0.004975124378109453,0.04990794434889058,-0.1445976934288593,0.07386884091439955,0.02628904503109365
distilbert-base-multilingual-cased,ar,affine,QT_minus_TQ,4,1.610012096250356,0.9721121019788251,0.9998904945402157,7.577397858402454e-05,0.004975124378109453,0.03291857298747272,-0.1329069565498957,0.002300592119497619,0.10565307000462652
distilbert-base-multilingual-cased,ar,affine,MT_minus_TM,4,1.6586246598894832,0.9966289999975777,0.9998702143197431,9.295609745444487e-05,0.004975124378109453,-0.01762619361340052,0.03104308926705696,-0.03256002701682855,0.018622174124467667
