model,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
intfloat/multilingual-e5-large,en,linear,NQ_minus_QN,4,5.07874948040028,0.9768102705912936,0.9998727335959136,9.531452215859436e-05,0.004975124378109453,-0.16846968684816643,0.11562118279217558,0.05244776876452838,0.005568997323929942
intfloat/multilingual-e5-large,en,linear,NM_minus_MN,4,4.146693629408215,0.994048929571729,0.9998829847308834,8.429183741902264e-05,0.004975124378109453,-0.0671499558479714,-0.006606999475662942,0.027835761526109257,0.06686321507075246
intfloat/multilingual-e5-large,en,linear,NT_minus_TN,4,4.337037052202815,0.9746320036465475,0.9998778009744995,8.38616663313489e-05,0.004975124378109453,-0.15311868852294772,-0.0011288010002255544,0.03453195975606444,0.14472516645092304
intfloat/multilingual-e5-large,en,linear,QM_minus_MQ,4,4.067099463105379,0.9926978407725096,0.9998783648040248,7.949500864408071e-05,0.004975124378109453,-0.018532092248988496,-0.06595258296128816,0.06424149489365162,0.04028974642543528
intfloat/multilingual-e5-large,en,linear,QT_minus_TQ,4,4.0354113606676245,0.9860992713677711,0.9998794986888845,8.916346912413662e-05,0.004975124378109453,-0.00853742170324789,-0.09661892257119259,0.00010364472385079607,0.12272951820428106
intfloat/multilingual-e5-large,en,linear,MT_minus_TM,4,3.2792067899580606,0.9913997134217295,0.9998815558663969,7.676444588432497e-05,0.004975124378109453,0.011190770273610724,0.028681507657205285,0.04403882611719119,-0.09448252042826619
intfloat/multilingual-e5-large,en,affine,NQ_minus_QN,4,5.012966468205775,0.9758695206770935,0.9998807899984246,8.386626731294786e-05,0.004975124378109453,-0.17576792811453784,0.11235774942075508,0.052670843509530885,0.01270822839195107
intfloat/multilingual-e5-large,en,affine,NM_minus_MN,4,4.092866879518973,0.9948830570971404,0.9998782188607249,7.709952721098871e-05,0.004975124378109453,-0.062022339245017995,-0.007622105483380576,0.021000165970712536,0.06550823073477706
intfloat/multilingual-e5-large,en,affine,NT_minus_TN,4,4.306781024398617,0.9745971858664443,0.9998824256065881,8.358480021153242e-05,0.004975124378109453,-0.1549700878603195,-0.006345471565451538,0.03853507893031175,0.14219958881898254
intfloat/multilingual-e5-large,en,affine,QM_minus_MQ,4,4.009699630470958,0.992790913348166,0.9998812851723986,8.779515663727021e-05,0.004975124378109453,-0.02021075023774294,-0.06489710436826493,0.06302306883311495,0.043323950463228185
