model,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
xlm-roberta-base,de,affine,NQT,4,0.00844725693976837,0.0034238892156361,0.002903863100343282,-0.0003520710001163052,-0.0013378527382736927,-0.0011733680228234351
xlm-roberta-base,de,affine,NMT,4,0.012858531076682575,0.002754795023812427,-0.001855659722826579,-2.7270490345062542e-05,0.002033164245763542,-0.0001045087862622078
xlm-roberta-base,de,affine,QMT,4,0.009846123452530066,0.0026457072330153403,0.0011275895545300244,0.00039501339620451326,-0.0022308830532378875,0.0007716435569221358
xlm-roberta-base,ru,linear,NQM,4,0.05086887087917169,0.014363055244320326,-0.01236504656951019,0.004198501794385877,0.0033517820546198457,0.004953899375856237
xlm-roberta-base,ru,linear,NQT,4,0.140152567635662,0.0367474415486033,-0.030091058811111335,0.017188041627877553,0.0007904373133717115,0.012200371873276376
xlm-roberta-base,ru,linear,NMT,4,0.029505426258635555,0.007400063921526425,-0.005996224387797969,0.0021860522522367948,0.0037424115132148814,0.00014754914469781652
xlm-roberta-base,ru,linear,QMT,4,0.07387058850373548,0.014668668749838638,0.006936804448974196,-0.010450950740311913,0.006896429123555332,-0.0032042910130848194
xlm-roberta-base,ru,affine,NQM,4,0.020084350853383944,0.0066913496045256735,0.005233572562758762,-0.002684809006057491,-0.0031310290094553944,0.0006101931688129048
xlm-roberta-base,ru,affine,NQT,4,0.00811954741521113,0.003243563971484977,0.0017376615930735084,-0.0005693430529759222,0.0012293038757108746,-0.002380315082980174
xlm-roberta-base,ru,affine,NMT,4,0.015241660183969958,0.004483595654409225,-0.0036319651128382813,-1.8579805280471984e-05,0.0016913673090493998,0.0020125582794238844
xlm-roberta-base,ru,affine,QMT,4,0.018563455286760157,0.006053517388059383,-0.0003087865306698988,-0.0022578291494946903,-0.0024215298221128955,0.0050584705690874705
xlm-roberta-base,zh,linear,NQM,4,0.051410916106592354,0.010737167986988405,-0.008933335713468389,0.0053423110986256005,0.0013453766919505833,0.002265383652615309
xlm-roberta-base,zh,linear,NQT,4,0.13671760079649736,0.028027479298425348,-0.02243864085565456,0.01566577441536417,0.0008640132600002985,0.005990324317436951
xlm-roberta-base,zh,linear,NMT,4,0.032460909879747125,0.008049267434894616,-0.0068622520525725775,0.002822309650103208,0.0028259298562768077,0.0013224566880454085
xlm-roberta-base,zh,linear,QMT,4,0.05328551632385297,0.008574607435733938,0.003517243460375484,-0.006941064665768382,0.003599989156795373,-0.00012079111708662368
xlm-roberta-base,zh,affine,NQM,4,0.0296483005854929,0.009727185236958986,0.0077310511503719676,-0.0022982241842662565,-0.005437561690404543,8.319035022578275e-06
xlm-roberta-base,zh,affine,NQT,4,0.015948274208889914,0.007058597414662437,0.005672749276952049,-0.0009532942859591734,-0.000652160032796504,-0.004038518342053146
xlm-roberta-base,zh,affine,NMT,4,0.01781613891102619,0.0043953260903005055,-0.0033618146685299513,-0.0004557588991452354,0.0023395806805503114,0.0015283126772944224
xlm-roberta-base,zh,affine,QMT,4,0.018281868561063553,0.006461059275875585,-0.0011512041774832983,-0.0021075724528919967,-0.002263278751405598,0.005554792845585663
xlm-roberta-base,ar,linear,NQM,4,0.02487444162154907,0.011074617592368026,-0.009325045195949025,0.0026435125569453516,0.0015728031099610405,0.005121407877650883
xlm-roberta-base,ar,linear,NQT,4,0.06333392699544864,0.0224418358501719,-0.018604616415124745,0.01046562142759564,0.0014874047916654271,0.006764808902852556
xlm-roberta-base,ar,linear,NMT,4,0.029140424287722504,0.00839939609053834,-0.007058001215515322,0.0027397254498119847,0.0035219516962798764,0.0009078734692999982
xlm-roberta-base,ar,linear,QMT,4,0.025666490453621495,0.006211696192991867,0.0009884622638771118,-0.004976848748771995,0.003555893538445966,0.00044125913248957427
xlm-roberta-base,ar,affine,NQM,4,0.03516708358587753,0.014306047718610975,0.011050497283762256,0.00044945143250699204,-0.008651772984637384,-0.002737577166191569
xlm-roberta-base,ar,affine,NQT,4,0.019453924424511354,0.00974167586730915,0.006441437400550032,0.0014992489864378566,-0.0007907547032887131,-0.007108803865236442
xlm-roberta-base,ar,affine,NMT,4,0.022501637871763944,0.005523277901027782,-0.0037128788071420504,-5.14276110110826e-05,0.004079032179231935,-0.0002828098602831071
xlm-roberta-base,ar,affine,QMT,4,0.01541916306706438,0.005398680719678775,0.0007438182424152756,-0.0010585324350113959,-0.0034862567235821804,0.003913823076812296
