model,heldout_language,method,operator,target_cosine,mse,n_test
intfloat/multilingual-e5-large,fr,linear,M,0.8546273491193446,0.2980182936505236,160
intfloat/multilingual-e5-large,fr,affine,M,0.8535939455032349,0.2996174693107605,160
intfloat/multilingual-e5-large,fr,additive,T,0.9717820882797241,0.06325311213731766,160
intfloat/multilingual-e5-large,fr,linear,T,0.8741145762991808,0.26345211864177587,160
intfloat/multilingual-e5-large,fr,affine,T,0.8733679056167603,0.26458337903022766,160
intfloat/multilingual-e5-large,de,additive,N,0.8639686703681946,0.3081669807434082,160
intfloat/multilingual-e5-large,de,linear,N,0.7757061386424902,0.44711498807195066,160
intfloat/multilingual-e5-large,de,affine,N,0.7701408863067627,0.4588545858860016,160
intfloat/multilingual-e5-large,de,additive,Q,0.8929694890975952,0.2267177551984787,160
intfloat/multilingual-e5-large,de,linear,Q,0.8347099469300261,0.3334455509583045,160
intfloat/multilingual-e5-large,de,affine,Q,0.8363025784492493,0.3311312794685364,160
intfloat/multilingual-e5-large,de,additive,M,0.9600785970687866,0.08831499516963959,160
intfloat/multilingual-e5-large,de,linear,M,0.8530532150447229,0.30202793332108974,160
intfloat/multilingual-e5-large,de,affine,M,0.8421617746353149,0.326384961605072,160
intfloat/multilingual-e5-large,de,additive,T,0.9325167536735535,0.15523040294647217,160
intfloat/multilingual-e5-large,de,linear,T,0.8389979690278662,0.34850966737089223,160
intfloat/multilingual-e5-large,de,affine,T,0.8369711637496948,0.3528566360473633,160
intfloat/multilingual-e5-large,ru,additive,N,0.7973871231079102,0.5320113301277161,160
intfloat/multilingual-e5-large,ru,linear,N,0.7219208889730517,0.6193168404709831,160
intfloat/multilingual-e5-large,ru,affine,N,0.7186288833618164,0.6358452439308167,160
intfloat/multilingual-e5-large,ru,additive,Q,0.8105292320251465,0.42126625776290894,160
intfloat/multilingual-e5-large,ru,linear,Q,0.7141595823208856,0.5382125858859567,160
intfloat/multilingual-e5-large,ru,affine,Q,0.7260467410087585,0.5235868692398071,160
intfloat/multilingual-e5-large,ru,additive,M,0.9217325448989868,0.19562824070453644,160
intfloat/multilingual-e5-large,ru,linear,M,0.823844334864889,0.42047765198135634,160
intfloat/multilingual-e5-large,ru,affine,M,0.8234361410140991,0.41839760541915894,160
intfloat/multilingual-e5-large,ru,additive,T,0.917980968952179,0.20708589255809784,160
intfloat/multilingual-e5-large,ru,linear,T,0.8200113445727677,0.42146663036500576,160
intfloat/multilingual-e5-large,ru,affine,T,0.8197188377380371,0.42561930418014526,160
intfloat/multilingual-e5-large,zh,additive,N,0.9054449200630188,0.23582026362419128,160
intfloat/multilingual-e5-large,zh,linear,N,0.7144586690114849,0.6086394512920951,160
intfloat/multilingual-e5-large,zh,affine,N,0.6957529783248901,0.6510246992111206,160
intfloat/multilingual-e5-large,zh,additive,Q,0.9219026565551758,0.21712222695350647,160
intfloat/multilingual-e5-large,zh,linear,Q,0.7646139144541806,0.5697146511026723,160
intfloat/multilingual-e5-large,zh,affine,Q,0.7626674175262451,0.5787766575813293,160
intfloat/multilingual-e5-large,zh,additive,M,0.9658479690551758,0.08677904307842255,160
intfloat/multilingual-e5-large,zh,linear,M,0.8199937965858416,0.4202559992320666,160
intfloat/multilingual-e5-large,zh,affine,M,0.8111056089401245,0.44183364510536194,160
intfloat/multilingual-e5-large,zh,additive,T,0.9681708216667175,0.08303763717412949,160
intfloat/multilingual-e5-large,zh,linear,T,0.808083202020001,0.44749931719218916,160
intfloat/multilingual-e5-large,zh,affine,T,0.7915576696395874,0.4866408407688141,160
intfloat/multilingual-e5-large,ar,additive,N,0.8053253293037415,0.5317135453224182,160
intfloat/multilingual-e5-large,ar,linear,N,0.6367606808095181,0.7762555845223849,160
intfloat/multilingual-e5-large,ar,affine,N,0.6070869565010071,0.841935932636261,160
intfloat/multilingual-e5-large,ar,additive,Q,0.7986308336257935,0.5024772882461548,160
intfloat/multilingual-e5-large,ar,linear,Q,0.6509061835990013,0.7445787332490861,160
intfloat/multilingual-e5-large,ar,affine,Q,0.6242378354072571,0.8139274716377258,160
intfloat/multilingual-e5-large,ar,additive,M,0.9173177480697632,0.20760567486286163,160
intfloat/multilingual-e5-large,ar,linear,M,0.7306936601827867,0.6021820606001836,160
intfloat/multilingual-e5-large,ar,affine,M,0.6820475459098816,0.7157766222953796,160
intfloat/multilingual-e5-large,ar,additive,T,0.8798865079879761,0.3180367052555084,160
intfloat/multilingual-e5-large,ar,linear,T,0.7355632359195203,0.5964791595397776,160
intfloat/multilingual-e5-large,ar,affine,T,0.7075433731079102,0.646176815032959,160
