model,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
distilbert-base-multilingual-cased,en,linear,NQM,4,0.02377631429951467,0.002221931858773728,-0.000859552410429015,0.0006553197456680496,-0.0012325827652513294,0.001499815520823242
distilbert-base-multilingual-cased,en,linear,NQT,4,0.032884490318326146,0.003753616178194163,-0.0031386353721285405,0.00045973077364330067,0.0008781120779311544,0.0018044858570743232
distilbert-base-multilingual-cased,en,linear,NMT,4,0.039137416905135045,0.0017397317912891594,0.00022490438336006,-0.0013768084139032352,0.001026703905619606,0.0001623650379802351
distilbert-base-multilingual-cased,en,linear,QMT,4,0.035426929123971475,0.0035465193053296953,0.002923515635425562,-0.0005355978304105082,-0.0018955363077622356,-0.0003885004279446378
distilbert-base-multilingual-cased,en,affine,NQM,4,0.04993560069960626,0.004992998898224497,0.0029045182331471214,-0.0007421327065456097,-0.003704339161470954,0.001490275898501656
distilbert-base-multilingual-cased,en,affine,NQT,4,0.03232307498895471,0.004484662734423903,0.0021407170451583184,0.000688045030954737,0.0008589488843380321,-0.0037839570853237837
distilbert-base-multilingual-cased,en,affine,NMT,4,0.034160281102993455,0.0013064827822979392,-0.0009279285274494612,5.894693151953126e-05,0.0009173615042446506,-2.8618843108383783e-05
distilbert-base-multilingual-cased,en,affine,QMT,4,0.05833284975806214,0.006491849586868783,-0.0005682004489614562,-0.0014586427271173798,-0.003283912829555336,0.005376758989469197
distilbert-base-multilingual-cased,es,linear,NQM,4,0.040430749724468966,0.00396224195539354,-0.0006427029831607613,-0.00019704713363469933,-0.002210917949943522,0.0032185879565829745
distilbert-base-multilingual-cased,es,linear,NQT,4,0.04915997270386801,0.006113097973888204,-0.00464403132569061,-0.0002718181860853503,0.0009482526250533672,0.003850957246861234
distilbert-base-multilingual-cased,es,linear,NMT,4,0.013281383996659225,0.0005057980943660844,0.00011891482397366672,-0.00023065393558266434,0.00036154073388612357,-0.0002403706235066705
distilbert-base-multilingual-cased,es,linear,QMT,4,0.049614715379326234,0.005365532053984614,0.0043577940088466195,8.201891081723381e-06,-0.0029025667994969744,-0.0011720086613320876
distilbert-base-multilingual-cased,es,affine,NQM,4,0.06191096775935658,0.006439966079576737,0.003720135606003403,-0.0011644971036834512,-0.004683299819763943,0.0020843232649367348
distilbert-base-multilingual-cased,es,affine,NQT,4,0.03065578085633497,0.004327864794227744,0.0022301664280139546,0.0003828521851943871,0.0007533989666258286,-0.0036114520046450086
distilbert-base-multilingual-cased,es,affine,NMT,4,0.0295238012187798,0.0012752607082326072,-0.0010954465100545133,0.00032234274347875186,0.0004464044390895053,0.00035086329255009513
distilbert-base-multilingual-cased,es,affine,QMT,4,0.06882786422272417,0.007749570838406203,8.890320193821397e-05,-0.0013964200842126427,-0.004581055324147501,0.006091952680846129
distilbert-base-multilingual-cased,fr,linear,NQM,4,0.046071499075254346,0.00404449750134754,0.0010765696689309994,-0.0005454324725275728,-0.002862199411129757,0.002590226965959783
distilbert-base-multilingual-cased,fr,linear,NQT,4,0.04145176663054386,0.00595835469538797,-0.004421344124491466,0.00027652952873915074,8.69981944913445e-05,0.003983675381198525
distilbert-base-multilingual-cased,fr,linear,NMT,4,0.018450819234492682,0.0006627230119627913,-0.00029115646020065416,1.1496481880059889e-05,0.000541238676085964,-0.00024770593993998866
distilbert-base-multilingual-cased,fr,linear,QMT,4,0.0481423705477956,0.005344542345254078,0.004384853218148865,-0.0004766831541116838,-0.002956105125283787,-0.0006094348155139886
distilbert-base-multilingual-cased,fr,affine,NQM,4,0.06780667604678474,0.007102406500963649,0.004651613543310405,-0.0017976229135974742,-0.0046806669825580835,0.001914831065008572
distilbert-base-multilingual-cased,fr,affine,NQT,4,0.02783961357002231,0.00414677996509777,0.002551683742855953,8.6972951426071e-05,0.0003853916845791606,-0.003244780903321266
distilbert-base-multilingual-cased,fr,affine,NMT,4,0.043352277386618704,0.00213096957633673,-0.0017473699595514022,0.0010034871116518197,7.451021302226277e-05,0.0006893412831349495
distilbert-base-multilingual-cased,fr,affine,QMT,4,0.07249952614786981,0.008430187286531067,-6.882229656106527e-05,-0.0014435741123067017,-0.004914937637183571,0.0066949834191251285
distilbert-base-multilingual-cased,de,linear,NQM,4,0.038490789458860704,0.003103971186250886,0.00030608949332539903,-0.000631940284641936,-0.001869939997283378,0.0023759045078365505
distilbert-base-multilingual-cased,de,linear,NQT,4,0.040699081484914676,0.004250557529356175,-0.0032462732577921236,-0.0001543814982284033,0.0006659949817388518,0.002657360774041341
distilbert-base-multilingual-cased,de,linear,NMT,4,0.019277242184819784,0.000642924549590164,3.140796515726564e-05,-2.5696167341859736e-05,0.000463787469711587,-0.00044340320940748515
distilbert-base-multilingual-cased,de,linear,QMT,4,0.0452038747537707,0.004028721763014915,0.0032720339626774704,-0.0004148930395143687,-0.002297052181462901,-0.00027533222164183215
distilbert-base-multilingual-cased,de,affine,NQM,4,0.05984091206250954,0.005800632535332343,0.0036137761022618405,-0.0015532489037934968,-0.003836546349880319,0.0018591100130873495
