model,heldout_language,method,pair,basis_rank,matrix_commutator_norm,closure_residual_ratio,random_subspace_null_mean,random_subspace_null_std,empirical_p_below_random_subspace,coef_N,coef_Q,coef_M,coef_T
bert-base-multilingual-cased,en,linear,NQ_minus_QN,4,3.849378717264107,0.9857673125568069,0.9998725546513658,9.143641535138845e-05,0.004975124378109453,-0.07753129680166901,0.10219576675515513,-0.012031797243889622,-0.04846355448070225
bert-base-multilingual-cased,en,linear,NM_minus_MN,4,2.6770531298771933,0.9962109063968996,0.9998811694171511,7.976484000020612e-05,0.004975124378109453,0.04270015094344413,-0.001153224989135112,-0.04312292486924469,-0.00876516508693756
bert-base-multilingual-cased,en,linear,NT_minus_TN,4,2.6613834202668527,0.9984785677891376,0.9998693959662498,8.822134930165289e-05,0.004975124378109453,-0.00957259162917664,0.022578902159780215,-0.005674556904687326,-0.01826912954136108
bert-base-multilingual-cased,en,linear,QM_minus_MQ,4,3.4413307823447523,0.9918185187557537,0.9998673827058352,9.174655609321825e-05,0.004975124378109453,0.05560061974085327,-0.0734246228876815,0.010327933954337482,0.01365456952051155
bert-base-multilingual-cased,en,linear,QT_minus_TQ,4,3.76537680883972,0.9892966505362074,0.9998747189350277,8.082400896725131e-05,0.004975124378109453,0.06920304780576018,-0.08829819744627593,0.00829041079831423,0.03546029249403987
bert-base-multilingual-cased,en,linear,MT_minus_TM,4,2.755600464795473,0.9965100305324411,0.9998820210087636,8.407269978109908e-05,0.004975124378109453,-0.005993113175772089,0.021914120239095204,0.03133009017133125,-0.04030640321629609
bert-base-multilingual-cased,en,affine,NQ_minus_QN,4,3.730584105952854,0.9832102746916819,0.9998822078634655,7.674800549219355e-05,0.004975124378109453,-0.08934852719270871,0.11167125620369983,-0.004983863806142366,-0.05202585451398171
bert-base-multilingual-cased,en,affine,NM_minus_MN,4,2.670099473470286,0.9958834732524958,0.9998715024629072,8.59096203573947e-05,0.004975124378109453,0.04250766032313409,-0.006851911793899511,-0.04446271012545207,-0.0012295956806633263
bert-base-multilingual-cased,en,affine,NT_minus_TN,4,2.6073011014286225,0.9985151816522243,0.999883007117961,8.075821919008947e-05,0.004975124378109453,0.0002928309972485,0.019043754242694867,-2.690956716337077e-05,-0.02888996798889302
bert-base-multilingual-cased,en,affine,QM_minus_MQ,4,3.4234488217933046,0.9911936546363046,0.9998882324406907,7.537706976414207e-05,0.004975124378109453,0.056489256619923406,-0.08038710608775174,0.010063789317823342,0.01906242501678884
bert-base-multilingual-cased,en,affine,QT_minus_TQ,4,3.653519602047616,0.9897156365117672,0.9998800814028155,8.340865217543612e-05,0.004975124378109453,0.058945165248493546,-0.08860877401193505,0.002344804022483976,0.04938827584614629
bert-base-multilingual-cased,en,affine,MT_minus_TM,4,2.7437773378692616,0.9951729645566527,0.9998814433521923,8.929433276862439e-05,0.004975124378109453,-0.00017424065678891567,0.025078394046041258,0.035440439491059246,-0.05313484001781163
bert-base-multilingual-cased,es,linear,NQ_minus_QN,4,3.9083205220489767,0.9872276249646219,0.9998741282073454,8.474018979982804e-05,0.004975124378109453,-0.07631627369356425,0.09902429143602634,-0.0018360568248682301,-0.05002805558912891
bert-base-multilingual-cased,es,linear,NM_minus_MN,4,2.6885547167444175,0.9964677596024927,0.9998812241007548,9.157333433011437e-05,0.004975124378109453,0.0394582192606412,0.0022551928855175547,-0.04336669309636922,-0.011598310032406876
bert-base-multilingual-cased,es,linear,NT_minus_TN,4,2.7714980036518795,0.9995910592339382,0.9998742570926009,8.750549125506088e-05,0.01990049751243781,-0.00033157802734697935,0.01341059150997067,-0.006107138064234119,-0.010521636562297362
bert-base-multilingual-cased,es,linear,QM_minus_MQ,4,3.408317256638045,0.9894971770298275,0.999875905025063,7.733873948303444e-05,0.004975124378109453,0.049854124936694534,-0.08451278484595881,0.02401632174289896,0.015865325592419658
bert-base-multilingual-cased,es,linear,QT_minus_TQ,4,3.742514960912084,0.9865491744160684,0.9998776692802739,8.960230046475953e-05,0.004975124378109453,0.07571207956288349,-0.09602479964881369,-0.005453629208357926,0.05214374353147264
bert-base-multilingual-cased,es,linear,MT_minus_TM,4,2.798619510791582,0.9986047929668516,0.9998735287329171,0.00010096780265289239,0.004975124378109453,-0.012022166709588196,0.018308929011835798,0.018124600521430508,-0.017139439334407446
